Date,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1978-03-09,1.02,1.02,1.016,2.393,4.55,,0.349,6.878,12.661,1.05,,0.247,,,2.005,1.0,5.6,46.089,6.58,57.97,72.0,,17.652,7.046,2.8,,6.299,99.46
1978-03-10,1.02,1.02,1.094,2.393,4.55,,0.349,6.878,12.219,0.975,,0.22,,,1.759,0.92,5.6,44.175,5.73,56.35,68.0,,17.03,6.464,2.74,,6.123,95.046
1978-03-11,0.868,0.837,1.016,2.791,4.55,,0.349,6.579,11.789,0.975,,0.071,,,1.668,0.76,5.6,41.719,5.73,52.3,64.1,,16.414,,2.68,,5.778,90.726
1978-03-12,0.868,0.837,0.943,2.993,4.7,,0.349,6.579,11.789,1.125,,0.041,,,1.85,0.372,5.4,40.532,5.73,50.84,66.0,,15.806,,2.63,,5.778,89.308
1978-03-13,0.868,0.837,0.943,3.196,4.85,,0.349,6.579,10.962,1.125,,0.071,,,1.668,0.212,5.2,40.532,5.73,50.84,68.0,,15.504,,2.74,,5.778,87.9
1978-03-14,0.868,0.837,0.873,2.993,5.0,,0.349,6.285,10.962,1.2,,0.437,,,1.486,0.172,5.2,40.532,5.73,50.84,66.0,,15.203,,2.98,,6.656,87.9
1978-03-15,0.712,0.656,0.873,2.393,5.0,,0.349,6.285,10.178,1.275,,0.546,,,1.395,0.148,5.0,41.123,5.73,50.84,65.1,,14.905,,3.16,,6.656,86.502
1978-03-16,0.556,0.476,0.744,2.591,4.4,,0.398,6.579,11.789,1.425,,0.437,,,1.395,,5.2,42.323,5.73,51.57,65.1,,14.905,,3.1,,6.656,85.116
1978-03-17,0.556,0.476,0.685,2.591,4.55,,0.398,7.808,14.054,1.275,,1.62,,,1.486,,5.4,44.175,5.73,55.54,74.0,,15.203,,3.47,,6.299,86.502
1978-03-18,0.4,0.295,0.744,2.197,4.7,,0.398,9.12,14.543,1.2,,1.43,,,1.486,,5.6,43.551,5.73,53.92,76.0,,15.203,,4.01,,7.009,92.156
1978-03-19,0.4,0.295,0.629,2.003,4.55,,0.398,10.513,15.556,1.125,,0.842,,,1.486,,5.6,46.089,5.88,54.73,77.0,,14.905,,4.15,,7.009,99.46
1978-03-20,0.556,0.476,0.526,1.432,4.25,,0.447,10.157,15.556,1.05,,1.43,,,1.486,,6.24,55.912,6.23,63.88,74.0,,14.905,,5.44,,11.836,100.952
1978-03-21,0.4,0.295,0.629,1.812,5.66,,0.447,10.157,20.127,3.46,,7.88,,,3.245,0.296,9.27,67.15,6.35,79.41,73.0,,19.236,,6.39,,12.077,105.493
1978-03-22,0.4,0.295,0.873,2.791,5.66,,0.398,11.239,22.745,3.955,,9.82,,,4.78,1.7,11.9,74.882,6.11,88.5,97.6,,22.521,,7.24,,12.077,108.572
1978-03-23,0.4,0.295,0.807,2.591,5.0,,0.349,15.152,25.602,3.268,,9.82,,,2.315,1.7,8.4,79.504,5.88,95.99,119.0,,21.189,,16.6,,19.262,143.425
1978-03-24,0.4,0.295,0.685,2.003,5.0,,0.349,17.281,26.355,2.692,,6.72,,,1.668,1.32,6.48,80.684,5.88,98.13,123.0,,19.881,,19.7,,19.262,157.904
1978-03-25,0.4,0.295,0.629,1.342,5.0,,0.299,15.569,26.355,2.16,,6.72,,,1.668,1.16,6.48,77.174,5.88,95.99,119.0,,18.598,,14.3,,18.688,169.195
1978-03-26,0.4,0.295,0.576,2.003,5.16,,0.151,19.52,33.872,4.672,,6.72,,,1.577,1.55,7.44,76.023,5.73,89.57,114.0,,17.652,,10.7,,22.846,163.503
1978-03-27,0.868,0.837,0.576,2.591,5.66,,0.299,33.994,60.029,18.4,,19.4,,,3.63,2.9,10.7,99.5,5.73,101.56,123.0,,18.598,,12.7,,59.048,165.39
1978-03-28,1.02,1.02,0.943,2.591,5.83,,0.299,39.306,58.659,14.5,,23.4,,,3.245,1.85,10.4,151.795,5.73,167.0,132.0,,21.189,,26.3,,87.66,186.821
1978-03-29,1.34,1.38,1.094,2.003,5.83,,0.299,43.018,58.659,16.4,,17.0,,,2.005,1.55,6.96,196.511,5.73,225.6,230.0,,20.532,,63.4,,87.66,263.17
1978-03-30,1.65,1.74,1.016,2.197,5.5,,0.299,35.148,50.907,18.0,,24.4,,,1.668,1.4,6.24,208.173,5.73,271.0,254.0,,19.881,,93.2,,65.799,333.077
1978-03-31,1.65,1.74,1.749,2.791,5.16,,0.299,28.996,48.497,13.99,,20.9,,,1.486,1.32,6.24,179.696,5.73,240.4,226.0,,19.236,,76.6,,51.734,327.826
1978-04-01,1.34,1.38,1.749,2.993,5.0,,0.299,25.331,43.927,7.056,,21.4,,,1.577,1.7,5.6,129.451,5.73,191.8,205.0,,18.598,45.8,44.0,,40.121,277.493
1978-04-02,1.18,1.2,1.26,3.609,4.85,,0.299,22.837,40.71,4.351,,21.4,,,2.315,2.0,5.2,118.995,5.73,170.0,184.0,,17.966,38.95,20.1,,34.2,263.17
1978-04-03,1.02,1.02,0.943,3.609,4.7,,0.299,19.981,36.691,3.364,,18.9,,,1.85,0.84,4.8,109.012,5.73,147.7,171.0,,17.652,23.4,9.93,,34.2,258.475
1978-04-04,1.02,1.02,0.807,3.402,4.4,,0.299,18.163,34.794,2.788,,11.0,,,1.668,0.334,4.6,92.991,5.73,126.9,155.0,,17.34,17.7,6.98,,21.325,237.845
1978-04-05,0.868,0.837,0.526,3.196,4.4,,0.299,17.281,32.082,2.415,,7.11,,,1.668,0.196,4.4,81.872,5.73,111.0,142.0,,17.03,13.85,6.3,,17.003,211.605
1978-04-06,0.712,0.656,0.526,4.883,4.85,,0.299,16.846,29.527,2.415,,5.43,,,1.577,0.14,4.4,77.174,5.73,100.38,127.0,,17.03,11.45,6.3,,16.184,178.885
1978-04-07,0.556,0.476,0.526,4.452,5.16,,0.299,16.416,27.908,2.16,,5.43,,,1.577,0.14,4.4,71.512,5.73,93.85,114.0,,17.966,10.091,5.91,,15.914,161.626
1978-04-08,0.556,0.476,0.436,4.452,5.16,,0.299,15.99,25.602,1.99,,6.46,,,1.304,,4.2,68.227,5.73,87.49,109.0,,18.598,8.837,5.14,,15.914,154.223
1978-04-09,0.36,0.265,0.48,3.196,5.0,,0.447,15.152,26.355,1.99,,6.72,,,1.304,,4.2,65.024,5.73,81.43,101.0,,18.916,7.046,4.56,,15.646,141.662
1978-04-10,0.36,0.265,0.576,2.197,5.0,,0.349,14.332,24.865,1.735,,4.65,,,1.304,,4.0,62.935,5.73,77.47,98.8,,18.598,6.053,4.42,,14.852,136.434
1978-04-11,0.36,0.265,0.526,2.003,5.0,,0.349,13.929,24.143,1.5,,3.52,,,1.304,,4.0,60.883,5.73,74.68,96.4,,17.966,5.402,4.29,,14.074,131.298
1978-04-12,0.36,0.265,0.48,1.624,4.85,,0.349,13.531,23.437,1.5,,2.1,,,1.122,,3.72,58.867,5.73,74.68,94.0,,17.652,4.751,4.15,,13.564,127.927
1978-04-13,0.36,0.265,0.48,1.432,4.7,,0.349,13.137,22.745,1.5,,2.1,,,1.122,,3.72,58.867,5.73,71.89,91.6,,17.652,4.534,4.15,,13.312,124.597
1978-04-14,0.712,0.656,0.526,1.624,4.55,,0.349,12.748,21.407,1.5,,4.13,,,1.122,,3.58,58.867,5.73,69.1,88.0,,17.652,4.534,4.01,,13.061,119.68
1978-04-15,0.712,0.656,0.48,1.432,4.55,,0.349,11.984,20.76,1.425,,2.3,,,1.122,,3.44,57.873,5.73,69.1,85.8,,17.652,4.968,4.15,,13.312,116.454
1978-04-16,0.36,0.265,0.526,1.432,4.55,,0.349,11.239,20.127,1.275,,2.0,,,1.122,,3.44,55.912,5.73,67.36,83.6,,17.34,5.185,4.29,,13.312,116.454
1978-04-17,0.36,0.265,0.436,1.342,4.55,,0.398,10.873,20.127,1.2,,1.91,,,1.122,,3.44,53.988,5.73,67.36,80.3,,17.03,5.402,4.29,,13.061,113.27
1978-04-18,0.556,0.476,0.436,1.342,4.55,,0.398,10.513,20.127,1.275,,2.51,,,1.122,,3.44,52.1,5.73,65.62,80.3,,16.721,5.836,4.08,,11.359,108.572
1978-04-19,0.712,0.656,0.436,1.342,4.55,,0.349,11.609,19.509,1.575,,4.13,,,1.304,,4.8,51.17,5.73,70.03,82.5,,17.966,6.053,4.49,,9.972,114.857
1978-04-20,0.712,0.656,0.48,1.432,4.55,,0.349,12.363,19.509,1.65,,4.13,,,1.395,,5.4,53.04,5.73,79.41,86.9,,18.598,6.658,4.92,,11.359,118.062
1978-04-21,0.712,0.656,0.48,1.812,4.55,,0.349,11.984,18.904,1.905,,4.65,,,1.395,,4.2,54.946,5.73,78.4,89.2,,19.236,6.27,5.37,,11.359,122.947
1978-04-22,0.712,0.656,0.48,2.003,4.55,,0.349,12.748,18.313,1.65,,4.39,,,1.395,,4.0,55.912,5.73,78.4,88.0,,18.916,6.053,5.14,,11.123,126.257
1978-04-23,0.712,0.656,0.436,2.003,4.55,,0.349,14.332,18.313,1.425,,4.39,,,1.395,,3.86,53.988,5.73,73.75,86.9,,18.281,5.836,4.92,,11.123,124.597
1978-04-24,0.712,0.656,0.436,1.812,4.55,,0.349,13.137,18.313,1.275,,3.12,,,1.395,,3.72,52.1,5.73,68.23,84.7,,17.966,5.836,4.63,,11.123,121.308
1978-04-25,0.556,0.476,0.436,1.812,4.4,,0.349,12.363,17.735,1.125,,3.32,,,1.304,,3.72,51.17,5.73,63.01,81.4,,17.966,5.402,4.56,,11.596,116.454
1978-04-26,0.2,0.147,0.48,1.812,4.4,,0.349,11.609,17.171,1.125,,3.12,,,1.304,,3.72,51.17,5.73,57.97,79.2,,17.966,5.185,4.22,,9.747,113.27
1978-04-27,0.2,0.147,0.436,1.812,4.4,,0.349,10.873,16.082,1.2,,1.91,,,1.304,,3.58,49.424,5.73,54.73,77.0,,17.652,4.968,4.22,,8.23,113.27
1978-04-28,0.2,0.147,0.436,2.003,4.25,,0.349,10.157,15.556,1.125,,1.91,,,1.122,,3.58,49.424,5.73,53.92,76.0,,17.652,4.534,4.08,,6.656,108.572
1978-04-29,0.2,0.147,0.436,2.003,4.4,,0.349,10.513,15.556,1.35,,2.51,,,1.213,,3.58,48.742,5.73,53.92,77.0,,18.281,4.968,4.22,,6.656,108.572
1978-04-30,0.2,0.147,0.526,2.993,5.0,,0.349,11.239,15.556,2.788,,3.12,,,1.759,,3.86,48.742,5.73,56.35,77.0,,18.916,5.402,4.92,,7.61,108.572
1978-05-01,0.16,0.118,0.48,5.318,5.16,,0.299,11.984,15.556,2.884,,2.0,,,1.85,,5.0,54.946,5.73,63.88,79.2,,19.558,5.619,5.22,,7.61,110.128
1978-05-02,0.16,0.118,0.48,2.791,5.0,,0.299,12.363,16.62,2.884,,6.72,,,1.668,,5.6,59.87,5.59,70.96,81.4,,19.558,6.053,5.37,,8.654,114.857
1978-05-03,0.16,0.118,0.48,1.624,4.85,,0.299,13.531,17.171,2.245,,5.17,,,1.486,,4.6,57.873,5.51,72.82,86.9,,20.206,6.658,5.22,,10.198,118.062
1978-05-04,0.16,0.118,0.48,1.432,4.85,,0.299,14.332,17.735,1.99,,3.52,,,1.486,,3.58,55.912,5.37,67.36,88.0,,20.86,7.046,5.0,,13.312,121.308
1978-05-05,0.16,0.118,0.526,1.342,4.7,,0.299,13.929,18.313,1.65,,2.51,,,1.486,,3.58,54.946,5.37,60.4,85.8,,20.86,6.658,4.7,,14.591,124.597
1978-05-06,0.4,0.295,0.526,1.177,4.7,,0.299,13.531,17.735,1.735,,3.12,,,1.486,,3.58,53.988,5.37,54.73,83.6,,20.206,6.27,4.49,,14.332,116.454
1978-05-07,1.02,1.02,0.526,1.102,4.55,,0.299,12.748,16.62,1.5,,3.72,,,1.486,,3.58,52.1,5.37,51.57,81.4,,19.558,6.053,4.29,,12.321,116.454
1978-05-08,1.02,1.02,0.526,0.964,4.55,,0.299,12.363,16.082,1.35,,3.52,,,1.486,,3.58,50.113,5.37,47.19,81.4,,18.916,5.402,4.15,,10.198,116.454
1978-05-09,1.02,1.02,0.526,0.964,4.4,,0.25,11.984,14.543,1.275,,3.12,,,1.395,,3.44,49.424,5.37,46.46,79.2,,18.598,5.402,4.01,,9.085,113.27
1978-05-10,1.02,1.02,0.48,0.964,4.4,,0.25,11.239,14.543,1.275,,2.51,,,1.395,,3.44,47.401,5.37,46.46,78.1,,18.916,6.053,3.94,,8.654,108.572
1978-05-11,0.556,0.476,0.48,0.901,4.4,,0.151,10.513,14.054,1.125,,2.1,,,1.395,,3.44,46.742,5.37,47.19,76.0,,19.558,6.658,3.88,,8.654,108.572
1978-05-12,0.712,0.656,0.48,0.901,4.4,,0.151,10.157,13.578,1.05,,2.0,,,1.395,,3.44,46.089,5.37,45.73,74.0,,20.206,7.24,3.88,,8.654,103.969
1978-05-13,0.16,0.118,0.48,0.842,4.4,,0.151,9.461,12.661,1.125,,2.0,,,1.304,,3.44,45.444,5.37,45.0,74.0,,20.206,7.822,3.81,,7.61,97.978
1978-05-14,0.16,0.118,1.016,0.842,4.4,,0.151,11.984,14.543,1.82,,3.72,,,1.304,,3.58,48.068,5.81,53.92,72.0,,19.881,8.21,3.74,,7.61,93.595
1978-05-15,0.16,0.118,0.629,3.609,6.65,,0.151,36.317,65.744,20.0,,22.4,,,32.0,,40.7,163.689,27.9,111.0,100.0,,19.236,21.95,11.8,,26.33,111.693
1978-05-16,0.4,0.295,0.629,7.331,12.1,,0.151,45.566,87.055,22.16,,70.4,,,41.0,14.0,56.0,295.286,32.0,308.0,218.0,,55.721,53.87,31.8,,90.233,178.885
1978-05-17,0.4,0.295,0.873,3.402,12.1,,0.151,46.212,83.491,25.82,,49.7,,,23.12,5.76,46.2,399.001,25.5,464.5,376.0,,69.329,89.25,43.1,,129.102,346.378
1978-05-18,0.556,0.476,2.096,3.196,7.03,,0.151,41.766,71.844,24.9,,34.3,,,13.5,2.9,31.7,309.774,23.6,440.6,455.0,,50.53,71.8,48.6,,115.756,554.873
1978-05-19,1.49,1.56,2.776,3.196,6.65,,0.151,41.766,73.431,20.4,,27.9,,,7.45,2.45,19.1,228.419,19.0,331.3,400.0,,43.031,48.7,48.9,,112.366,627.457
1978-05-20,1.8,1.92,2.353,3.196,6.32,,0.2,43.018,78.343,14.5,,21.9,,,4.32,1.55,9.27,170.704,12.1,273.0,332.0,,25.604,29.7,36.9,,99.724,525.06
1978-05-21,1.65,1.74,1.749,3.818,6.16,,0.25,44.923,81.748,8.408,,18.0,,,3.4,1.55,7.92,161.96,8.45,223.9,276.0,,23.877,19.1,19.7,,74.741,446.352
1978-05-22,1.65,1.74,1.442,3.609,5.83,,0.25,42.39,75.043,5.683,,14.7,,,3.09,1.4,7.68,145.215,6.35,198.4,248.0,,22.186,14.85,10.6,,42.432,387.756
1978-05-23,1.49,1.56,1.349,3.196,5.5,,0.25,38.099,67.232,4.45,,9.82,,,2.625,1.4,7.44,129.451,6.0,177.5,228.0,,20.86,13.1,7.69,,32.073,346.378
1978-05-24,1.49,1.56,1.016,2.993,5.33,,0.299,32.293,55.986,3.856,,9.05,,,2.315,1.55,6.72,121.934,5.88,162.5,203.0,,20.532,11.68,6.39,,29.317,307.217
1978-05-25,1.34,1.38,0.943,3.196,5.66,,0.349,27.401,48.497,3.364,,8.27,,,2.005,1.32,6.48,114.659,5.66,152.0,182.0,,21.189,10.53,5.91,,23.778,282.348
1978-05-26,1.34,1.38,0.943,2.393,5.66,,0.398,25.331,43.927,2.98,,6.72,,,1.85,1.24,6.24,107.625,5.44,128.2,163.0,,22.521,9.255,5.6,,21.026,263.17
1978-05-27,1.34,1.38,0.943,2.197,5.5,,0.398,23.327,37.668,2.884,,4.13,,,1.759,1.16,5.8,96.868,5.37,121.8,153.0,,22.521,8.419,5.29,,19.844,242.359
1978-05-28,1.18,1.2,0.873,2.393,5.33,,0.447,21.39,35.734,2.692,,5.94,,,1.668,1.24,5.6,84.277,5.37,113.4,139.0,,21.189,7.434,5.0,,18.688,218.028
1978-05-29,0.16,0.118,0.629,2.197,5.16,,0.447,19.52,34.794,2.415,,6.2,,,1.577,1.16,5.4,77.174,5.37,107.46,132.0,,20.532,6.658,4.92,,17.838,201.1
1978-05-30,0.16,0.118,0.436,2.197,5.16,,0.447,18.163,31.214,2.245,,5.17,,,1.577,1.08,5.0,72.626,5.37,100.38,124.0,,19.881,6.658,4.85,,15.38,182.832
1978-05-31,0.16,0.118,0.744,2.003,5.16,,0.447,17.281,29.527,2.16,,4.39,,,1.668,1.0,4.8,69.313,5.37,93.85,113.0,,20.532,6.658,4.7,,14.074,167.287
1978-06-01,0.16,0.118,0.807,1.812,5.16,,0.447,15.99,26.355,2.075,,3.93,,,1.577,0.92,4.8,62.935,5.37,87.49,110.0,,20.532,6.464,4.63,,13.312,154.223
1978-06-02,0.2,0.147,0.357,1.432,5.0,,0.447,14.332,25.602,1.99,,3.52,,,1.577,0.92,4.6,65.024,5.37,81.43,108.0,,19.558,6.27,4.56,,13.312,146.983
1978-06-03,0.2,0.147,0.288,1.432,5.0,,0.447,13.929,22.069,2.075,,3.12,,,1.486,0.84,4.4,62.935,5.37,76.54,103.0,,18.598,6.053,4.63,,13.564,143.425
1978-06-04,0.16,0.118,0.288,1.812,5.0,,0.447,13.137,20.127,2.075,,2.91,,,1.486,0.76,4.4,60.883,5.37,71.89,98.8,,18.916,5.836,4.56,,13.312,138.166
1978-06-05,0.2,0.147,0.321,1.432,4.85,,0.447,12.363,20.127,1.905,,2.91,,,1.486,0.68,4.2,58.867,5.37,69.1,95.2,,19.558,5.619,4.49,,13.312,133.0
1978-06-06,0.2,0.147,0.321,1.342,4.85,,0.447,11.984,19.509,1.99,,2.51,,,1.486,0.6,4.2,55.912,5.37,69.1,92.8,,20.206,5.185,4.42,,13.312,127.927
1978-06-07,0.16,0.118,0.257,1.342,4.85,,0.447,11.609,17.171,1.82,,2.51,,,1.577,0.76,4.2,54.946,5.37,68.23,90.4,,20.206,4.751,4.35,,13.312,126.257
1978-06-08,0.556,0.476,0.288,1.342,4.85,,0.447,11.239,17.171,1.905,,3.72,,,1.577,0.68,4.2,53.04,5.37,67.36,88.0,,19.881,5.619,4.29,,12.813,124.597
1978-06-09,0.556,0.476,0.395,1.342,4.85,,0.447,10.873,16.62,1.82,,3.32,,,1.668,0.68,4.2,53.04,5.37,67.36,86.9,,19.558,6.053,4.29,,12.813,122.947
1978-06-10,0.556,0.476,0.436,1.342,4.7,,0.447,10.157,16.62,1.65,,3.72,,,1.577,0.6,4.2,52.1,5.37,64.75,86.9,,19.558,6.053,4.29,,12.813,119.68
1978-06-11,0.556,0.476,0.436,1.342,4.85,,0.447,10.157,16.082,1.82,,3.93,,,1.577,0.68,4.2,51.17,5.37,61.27,83.6,,19.558,10.091,4.42,,12.813,118.062
1978-06-12,0.556,0.476,0.395,1.432,4.85,,1.14,10.157,16.082,1.99,,4.39,,,1.759,0.6,4.2,51.17,5.37,63.88,82.5,,21.852,10.76,6.47,,12.813,119.68
1978-06-13,0.556,0.476,0.526,2.591,5.0,,1.14,11.984,19.509,2.245,,5.43,,,2.315,0.92,4.8,52.1,5.37,70.03,85.8,,24.909,14.1,9.22,,27.975,119.68
1978-06-14,0.556,0.476,0.943,2.393,5.16,,1.14,20.446,23.437,2.5,,6.2,,,2.47,2.6,5.4,53.988,5.37,73.75,89.2,,26.658,15.36,11.5,,28.643,124.597
1978-06-15,0.556,0.476,1.016,2.393,5.33,,1.14,20.446,24.865,2.33,,4.91,,,2.78,2.75,5.2,56.888,5.37,77.47,89.2,,25.954,19.1,11.9,,28.643,139.909
1978-06-16,0.556,0.476,1.094,2.393,5.33,,1.47,20.916,26.355,2.596,,5.68,,,4.32,2.3,7.44,61.904,6.46,81.43,92.8,,23.877,27.46,16.1,,42.432,152.397
1978-06-17,1.18,1.2,1.976,4.239,6.32,,1.47,26.358,32.968,3.559,,6.2,,,5.24,3.575,8.69,69.313,7.75,87.49,107.0,,26.305,56.4,19.3,,69.981,182.832
1978-06-18,1.8,1.92,2.629,4.452,6.49,,1.47,31.178,38.663,4.45,,7.5,,,5.01,3.575,9.27,80.684,7.61,93.85,123.0,,28.081,59.65,22.6,,105.699,224.543
1978-06-19,1.96,2.1,3.771,4.452,6.65,,1.818,30.627,40.71,5.005,,9.82,,,6.2,8.96,10.4,90.454,7.47,100.38,130.0,,29.527,51.7,25.0,,117.466,253.82
1978-06-20,2.9,3.1,4.984,7.331,9.17,,2.924,35.731,55.986,12.97,,10.2,,,9.88,15.5,15.6,113.233,6.7,132.1,172.0,,30.993,52.63,29.4,,114.622,299.652
1978-06-21,3.09,3.3,5.441,8.02,9.99,,3.512,39.916,54.683,14.88,,12.2,,,7.2,11.24,17.3,168.936,6.58,176.0,174.0,,30.257,63.0,29.7,,120.336,302.164
1978-06-22,5.22,5.55,8.469,7.56,10.2,,3.071,43.018,62.84,17.0,,11.4,,,7.2,7.285,16.6,163.689,6.93,222.2,205.0,,28.801,89.25,26.8,,141.148,338.368
1978-06-23,4.95,5.26,6.98,7.103,9.78,,2.63,50.837,76.68,13.99,,12.7,,,6.95,4.25,15.6,151.795,7.33,269.0,230.0,,33.231,71.08,23.2,,144.223,390.593
1978-06-24,3.66,3.9,4.984,9.422,11.9,,1.47,72.604,131.393,16.6,,24.4,,,13.8,4.7,23.3,176.069,8.89,316.4,280.0,,41.012,64.7,36.1,,123.232,464.69
1978-06-25,2.9,3.1,3.59,14.781,17.5,,5.9,84.623,163.35,16.6,,31.2,,,27.4,6.065,52.3,288.182,11.3,352.0,317.0,,46.736,112.2,44.3,,174.323,558.233
1978-06-26,2.72,2.9,4.15,16.293,18.4,,8.02,81.346,179.229,19.0,,31.2,,,21.98,6.37,44.3,339.878,10.4,395.0,360.0,,45.078,152.0,52.9,,214.357,609.792
1978-06-27,3.47,3.7,5.441,13.042,14.2,,4.1,79.727,179.229,19.6,,30.6,,,15.3,5.455,33.8,342.455,9.63,402.5,409.0,,42.625,160.6,61.8,,213.641,685.586
1978-06-28,3.28,3.5,4.766,10.372,11.0,,4.1,79.727,177.215,19.4,,33.7,,,12.0,4.475,24.8,334.756,8.45,387.5,404.0,,37.061,120.5,62.6,,192.572,711.783
1978-06-29,2.72,2.9,4.15,9.658,10.6,,10.4,82.978,177.215,17.4,,34.3,,,9.88,3.8,20.6,304.903,6.7,368.1,389.0,,32.48,103.16,51.9,,158.045,652.589
1978-06-30,2.53,2.7,3.771,11.818,12.3,,19.6,112.67,256.914,15.07,,34.9,,,10.44,3.125,20.2,281.171,6.58,352.0,376.0,,28.801,97.65,58.0,,146.079,613.306
1978-07-01,2.34,2.5,3.59,14.032,14.0,,19.6,122.084,273.147,13.31,,28.9,,,12.0,6.98,24.8,288.182,7.61,358.9,365.0,,29.527,124.5,73.7,,179.659,588.91
1978-07-02,2.15,2.5,3.416,10.851,11.4,,19.6,108.078,254.624,10.33,,25.9,,,14.1,6.065,26.0,292.907,7.47,377.5,373.0,,28.801,149.0,89.6,,209.361,588.91
1978-07-03,1.96,2.5,3.247,8.02,9.99,,10.4,100.005,243.284,9.56,,25.4,,,12.5,5.15,23.3,300.074,7.47,380.0,382.0,,29.527,142.0,82.6,,220.846,613.306
1978-07-04,1.8,2.7,3.085,7.331,9.37,,10.2,100.005,256.914,8.552,,22.9,,,10.44,4.475,20.2,297.674,7.47,368.1,387.0,,30.993,90.07,65.8,,197.414,634.59
1978-07-05,1.8,2.9,2.927,6.651,8.96,,10.0,104.459,266.147,6.923,,20.4,,,8.76,3.8,15.9,290.539,7.05,356.6,373.0,,32.48,53.25,45.2,,154.861,631.019
1978-07-06,1.65,2.7,2.776,6.202,8.17,,8.02,105.359,254.624,5.929,,19.4,,,7.2,3.35,14.5,281.171,6.93,352.0,369.0,,31.363,40.84,31.1,,102.424,585.463
1978-07-07,1.65,2.5,2.488,5.758,7.6,,8.02,97.37,225.527,5.338,,16.6,,,6.7,2.75,12.9,271.968,6.35,345.1,362.0,,29.527,33.9,23.2,,63.066,531.618
1978-07-08,1.49,2.3,2.353,5.318,7.6,,8.02,78.922,185.317,5.005,,12.2,,,5.95,2.45,11.3,260.696,6.23,333.6,360.0,,28.441,32.4,18.4,,45.989,483.377
1978-07-09,1.49,2.1,2.222,4.883,7.03,,4.1,65.005,153.695,4.561,,10.2,,,5.24,2.3,10.7,243.195,6.23,322.7,351.0,,28.801,35.1,15.3,,44.791,452.425
1978-07-10,1.49,1.74,2.222,4.667,7.03,,4.1,63.526,144.251,4.153,,12.7,,,5.01,2.0,9.85,224.288,6.23,297.5,334.0,,30.993,42.73,13.1,,43.999,428.363
1978-07-11,1.34,1.56,2.096,4.667,8.36,,4.1,61.333,135.023,4.351,,20.9,,,9.6,6.675,17.3,208.173,10.2,285.0,330.0,,33.987,39.22,16.2,,48.83,422.445
1978-07-12,1.34,1.38,2.096,5.758,9.78,,4.1,60.609,127.798,6.175,,23.9,,,15.0,10.1,28.4,222.239,9.77,301.7,332.0,,37.061,71.08,25.7,,67.183,461.609
1978-07-13,1.49,1.56,2.776,5.537,8.96,,4.1,59.171,122.473,6.79,,24.4,,,13.5,8.96,23.3,226.348,9.63,310.1,321.0,,35.899,96.79,29.9,,117.466,480.238
1978-07-14,1.65,1.74,2.353,5.537,7.98,,79.74,57.747,113.779,7.189,,24.4,,,12.0,8.2,21.0,218.169,9.77,281.0,313.0,,35.514,125.0,31.1,,128.511,502.413
1978-07-15,2.15,2.3,3.771,14.281,12.5,,79.74,65.005,144.251,28.2,,32.4,,,25.25,32.4,41.2,245.347,15.2,295.4,371.0,,41.012,130.0,45.8,,250.556,638.17
1978-07-16,3.28,3.5,10.524,26.264,31.3,,79.74,113.598,245.538,39.15,,45.5,,,45.8,25.25,87.7,413.153,16.0,380.0,395.0,,85.762,163.0,64.6,,305.056,841.526
1978-07-17,7.36,7.68,14.66,24.918,30.8,,76.9,138.773,287.341,61.8,,68.0,,,41.0,17.55,84.5,526.209,14.1,502.3,471.0,,114.945,202.0,90.2,,342.455,977.112
1978-07-18,10.4,10.4,14.204,24.382,28.8,,63.8,154.203,328.926,89.48,,84.7,,,36.0,13.0,72.0,545.936,13.6,594.0,588.0,,103.709,252.8,96.8,,377.84,1112.896
1978-07-19,12.2,12.2,17.607,22.254,26.5,,57.7,157.366,351.742,70.13,,101.0,,,48.2,15.0,70.0,566.056,23.0,641.5,675.0,,117.67,274.4,108.0,,410.478,1188.724
1978-07-20,23.5,23.1,46.052,50.34,48.4,,41.1,180.226,428.882,72.02,,140.0,,,79.6,154.5,158.0,725.691,25.5,797.0,857.0,,141.86,273.6,108.0,,503.209,1575.528
1978-07-21,104.0,102.0,124.142,130.024,90.6,,38.65,177.996,417.92,81.3,,98.0,,,175.9,109.5,244.0,898.185,20.7,975.6,871.0,,185.195,227.6,106.0,,521.654,1721.592
1978-07-22,61.6,81.0,92.256,159.572,255.0,,36.2,153.154,385.648,114.0,,93.5,,,157.2,72.0,299.0,1057.186,19.5,1130.0,925.0,,207.445,163.6,102.0,,439.536,1704.426
1978-07-23,40.1,59.6,64.065,113.375,231.0,,19.6,130.813,326.425,89.89,,84.7,,,95.0,51.0,229.0,1119.816,14.3,1259.0,1004.0,,233.161,96.36,95.0,,286.442,1693.027
1978-07-24,22.3,41.8,36.749,72.074,163.0,,10.4,108.99,296.945,54.88,,58.4,,,59.3,33.5,145.0,1052.449,10.9,1240.2,1063.0,,197.818,54.8,76.6,,175.651,1625.395
