,49330000,49340080,49370000,49660000,49705000,49740000,49775000
2017-10-17 00:00:00,519.132,,555.467,564.759,549.625,,
2017-10-18 00:00:00,517.822,,558.015,566.854,565.0,,
2017-10-19 00:00:00,516.513,,555.467,566.854,559.849,,
2017-10-20 00:00:00,520.444,,547.852,564.759,562.421,,
2017-10-21 00:00:00,506.098,,537.768,562.669,575.378,,
2017-10-22 00:00:00,506.098,,540.282,550.22,557.284,,
2017-10-23 00:00:00,503.509,,537.768,548.161,544.55,,
2017-10-24 00:00:00,506.098,,540.282,550.22,544.55,,
2017-10-25 00:00:00,502.217,,537.768,548.161,544.55,,
2017-10-26 00:00:00,502.217,,537.768,552.284,534.478,,
2017-10-27 00:00:00,508.692,,540.282,550.22,536.987,,
2017-10-28 00:00:00,525.707,,555.467,554.352,536.987,,
2017-10-29 00:00:00,527.027,,560.568,564.759,536.987,,
2017-10-30 00:00:00,524.389,,558.015,568.954,552.171,,
2017-10-31 00:00:00,521.758,,560.568,573.167,562.421,,
2017-11-01 00:00:00,527.027,,558.015,568.954,572.774,,
2017-11-02 00:00:00,527.027,,560.568,568.954,577.988,,
2017-11-03 00:00:00,530.995,,563.127,573.167,580.605,,
2017-11-04 00:00:00,528.348,,563.127,575.279,577.988,,
2017-11-05 00:00:00,523.073,,560.568,573.167,580.605,,
2017-11-06 00:00:00,523.073,,555.467,571.058,580.605,,
2017-11-07 00:00:00,509.992,,545.324,564.759,580.605,,
2017-11-08 00:00:00,509.992,,537.768,558.501,577.988,,
2017-11-09 00:00:00,509.992,,537.768,554.352,565.0,,
2017-11-10 00:00:00,511.293,,540.282,552.284,554.724,,
2017-11-11 00:00:00,506.098,,540.282,552.284,554.724,,
2017-11-12 00:00:00,503.509,,535.26,550.22,549.625,,
2017-11-13 00:00:00,503.509,,537.768,548.161,549.625,,
2017-11-14 00:00:00,506.098,,540.282,548.161,552.171,,
2017-11-15 00:00:00,503.509,,542.8,552.284,554.724,,
2017-11-16 00:00:00,503.509,,542.8,556.424,547.084,,
2017-11-17 00:00:00,503.509,,540.282,554.352,549.625,,
2017-11-18 00:00:00,503.509,,535.26,552.284,549.625,,
2017-11-19 00:00:00,502.217,,535.26,550.22,547.084,,
2017-11-20 00:00:00,504.803,,535.26,548.161,544.55,,
2017-11-21 00:00:00,511.293,,540.282,550.22,547.084,,
2017-11-22 00:00:00,506.098,,542.8,552.284,549.625,,
2017-11-23 00:00:00,508.692,,537.768,552.284,549.625,,
2017-11-24 00:00:00,503.509,,540.282,550.22,539.502,,
2017-11-25 00:00:00,516.513,,545.324,550.22,539.502,,
2017-11-26 00:00:00,516.513,,547.852,556.424,534.478,,
2017-11-27 00:00:00,513.9,,545.324,554.352,544.55,,
2017-11-28 00:00:00,509.992,,545.324,552.284,539.502,,
2017-11-29 00:00:00,511.293,,545.324,556.424,562.421,,
2017-11-30 00:00:00,508.692,,540.282,556.424,577.988,,
2017-12-01 00:00:00,508.692,,542.8,552.284,567.585,,
2017-12-02 00:00:00,503.509,,545.324,552.284,570.176,,
2017-12-03 00:00:00,503.509,,537.768,548.161,562.421,,
2017-12-04 00:00:00,502.217,,537.768,548.161,559.849,,
2017-12-05 00:00:00,502.217,,535.26,548.161,567.585,,
2017-12-06 00:00:00,511.293,,542.8,548.161,572.774,,
2017-12-07 00:00:00,509.992,,545.324,552.284,567.585,,
2017-12-08 00:00:00,520.444,,542.8,552.284,562.421,,
2017-12-09 00:00:00,524.389,,552.924,554.352,565.0,,
2017-12-10 00:00:00,527.027,,558.015,562.669,557.284,,
2017-12-11 00:00:00,525.707,,558.015,568.954,567.585,,
2017-12-12 00:00:00,532.321,,558.015,566.854,567.585,,
2017-12-13 00:00:00,536.307,,560.568,568.954,570.176,,
2017-12-14 00:00:00,529.671,,568.258,568.954,565.0,,
2017-12-15 00:00:00,525.707,,560.568,568.954,570.176,,
2017-12-16 00:00:00,519.132,,560.568,573.167,554.724,,
2017-12-17 00:00:00,519.132,,558.015,568.954,562.421,,
2017-12-18 00:00:00,525.707,,558.015,564.759,557.284,,
2017-12-19 00:00:00,525.707,,560.568,564.759,559.849,,
2017-12-20 00:00:00,533.648,,560.568,571.058,565.0,,
2017-12-21 00:00:00,529.671,,568.258,577.397,565.0,,
2017-12-22 00:00:00,532.321,,568.258,577.397,575.378,,
2017-12-23 00:00:00,533.648,,568.258,577.397,570.176,,
2017-12-24 00:00:00,532.321,,565.69,579.519,572.774,,
2017-12-25 00:00:00,536.307,,568.258,579.519,570.176,,
2017-12-26 00:00:00,533.648,,575.991,581.646,572.774,,
2017-12-27 00:00:00,533.648,,573.409,583.777,583.228,,
2017-12-28 00:00:00,530.995,,573.409,585.912,591.136,,
2017-12-29 00:00:00,529.671,,570.831,581.646,591.136,,
2017-12-30 00:00:00,529.671,,563.127,579.519,596.44,,
2017-12-31 00:00:00,523.073,,573.409,577.397,583.228,,
2018-01-01 00:00:00,511.293,,552.924,573.167,575.378,,
2018-01-02 00:00:00,521.758,,550.385,568.954,577.988,,
2018-01-03 00:00:00,503.509,,540.282,566.854,588.493,,
2018-01-04 00:00:00,504.803,,542.8,560.583,577.988,,
2018-01-05 00:00:00,509.992,,542.8,556.424,583.228,,
2018-01-06 00:00:00,1466.82,,754.288,573.167,572.774,,
2018-01-07 00:00:00,519.132,,631.362,756.669,673.39,,
2018-01-08 00:00:00,493.217,,542.8,616.287,684.795,,
2018-01-09 00:00:00,495.781,,527.764,579.519,607.124,,
2018-01-10 00:00:00,502.217,,535.26,560.583,567.585,,
2018-01-11 00:00:00,506.098,,537.768,562.669,557.284,,
2018-01-12 00:00:00,502.217,,535.26,568.954,559.849,,
2018-01-13 00:00:00,502.217,,537.768,564.759,572.774,,
2018-01-14 00:00:00,503.509,,545.324,577.397,562.421,,
2018-01-15 00:00:00,500.927,,540.282,575.279,567.585,,
2018-01-16 00:00:00,507.394,,537.768,564.759,559.849,,
2018-01-17 00:00:00,508.692,,542.8,562.669,559.849,,
2018-01-18 00:00:00,511.293,,542.8,564.759,559.849,,
2018-01-19 00:00:00,502.217,,540.282,568.954,572.774,,
2018-01-20 00:00:00,498.351,,535.26,562.669,565.0,,
2018-01-21 00:00:00,500.927,,540.282,556.424,565.0,,
2018-01-22 00:00:00,503.509,,540.282,558.501,559.849,,
2018-01-23 00:00:00,498.351,,545.324,562.669,557.284,,
2018-01-24 00:00:00,500.927,,545.324,566.854,562.421,,
2018-01-25 00:00:00,498.351,,540.282,560.583,567.585,,
2018-01-26 00:00:00,508.692,,545.324,564.759,562.421,,
2018-01-27 00:00:00,500.927,,542.8,564.759,567.585,,
2018-01-28 00:00:00,502.217,,542.8,564.759,562.421,,
2018-01-29 00:00:00,500.927,,540.282,564.759,567.585,,
2018-01-30 00:00:00,500.927,,540.282,562.669,565.0,,
2018-01-31 00:00:00,502.217,,540.282,562.669,565.0,,
2018-02-01 00:00:00,500.927,,540.282,564.759,572.774,,
2018-02-02 00:00:00,503.509,,540.282,564.759,577.988,,
2018-02-03 00:00:00,500.927,,537.768,562.669,601.769,,
2018-02-04 00:00:00,500.927,,537.768,562.669,577.988,,
2018-02-05 00:00:00,500.927,,537.768,562.669,575.378,,
2018-02-06 00:00:00,506.098,,537.768,560.583,570.176,,
2018-02-07 00:00:00,515.206,,540.282,564.759,565.0,,
2018-02-08 00:00:00,503.509,,537.768,564.759,554.724,,
2018-02-09 00:00:00,519.132,,547.852,562.669,557.284,,
2018-02-10 00:00:00,523.073,,558.015,583.777,557.284,,
2018-02-11 00:00:00,523.073,,558.015,605.337,577.988,,
2018-02-12 00:00:00,521.758,,558.015,592.346,575.378,,
2018-02-13 00:00:00,525.707,,560.568,590.197,567.585,,
2018-02-14 00:00:00,527.027,,560.568,590.197,580.605,,
2018-02-15 00:00:00,524.389,,558.015,590.197,580.605,,
2018-02-16 00:00:00,525.707,,558.015,590.197,588.493,,
2018-02-17 00:00:00,528.348,,558.015,590.197,588.493,,
2018-02-18 00:00:00,533.648,,563.127,592.346,601.769,,
2018-02-19 00:00:00,529.671,,560.568,594.5,604.443,,
2018-02-20 00:00:00,530.995,,560.568,594.5,596.44,,
2018-02-21 00:00:00,527.027,,563.127,590.197,599.101,,
2018-02-22 00:00:00,528.348,,563.127,592.346,596.44,,
2018-02-23 00:00:00,521.758,,560.568,594.5,585.857,,
2018-02-24 00:00:00,525.707,,558.015,592.346,577.988,,
2018-02-25 00:00:00,528.348,,558.015,590.197,580.605,,
2018-02-26 00:00:00,521.758,,560.568,594.5,583.228,,
2018-02-27 00:00:00,525.707,,558.015,592.346,588.493,,
2018-02-28 00:00:00,525.707,,558.015,590.197,607.124,,
2018-03-01 00:00:00,517.822,,550.385,590.197,591.136,,
2018-03-02 00:00:00,640.446,,573.409,594.5,591.136,,
2018-03-03 00:00:00,776.671,,831.244,652.095,615.205,,
2018-03-04 00:00:00,621.781,,739.854,796.945,719.633,,
2018-03-05 00:00:00,656.44,,625.996,749.252,770.589,,
2018-03-06 00:00:00,631.8,,736.982,703.255,699.197,,
2018-03-07 00:00:00,530.995,,596.831,722.416,699.197,,
2018-03-08 00:00:00,520.444,,560.568,647.555,650.889,,
2018-03-09 00:00:00,583.837,,558.015,616.287,591.136,,
2018-03-10 00:00:00,742.246,,742.732,636.284,577.988,,
2018-03-11 00:00:00,548.35,,650.297,729.679,642.557,,
2018-03-12 00:00:00,527.027,,573.409,656.653,670.554,,
2018-03-13 00:00:00,519.132,,560.568,625.129,623.343,,
2018-03-14 00:00:00,527.027,,555.467,603.16,591.136,,
2018-03-15 00:00:00,516.513,,555.467,594.5,577.988,,
2018-03-16 00:00:00,519.132,,555.467,596.658,591.136,,
2018-03-17 00:00:00,516.513,,555.467,598.821,596.44,,
2018-03-18 00:00:00,512.596,,550.385,598.821,599.101,,
2018-03-19 00:00:00,515.206,,552.924,596.658,604.443,,
2018-03-20 00:00:00,521.758,,555.467,594.5,607.124,,
2018-03-21 00:00:00,457.975,,555.467,590.197,607.124,,
2018-03-22 00:00:00,1156.61,,1269.64,665.826,607.124,,
2018-03-23 00:00:00,918.172,,795.332,1034.5,820.273,,
2018-03-24 00:00:00,532.321,,599.458,849.002,928.065,,
2018-03-25 00:00:00,480.492,,560.568,684.392,737.403,,
2018-03-26 00:00:00,515.206,,552.924,622.911,653.679,,
2018-03-27 00:00:00,515.206,,552.924,605.337,628.801,,
2018-03-28 00:00:00,513.9,,547.852,598.821,617.911,,
2018-03-29 00:00:00,513.9,,550.385,596.658,626.069,,
2018-03-30 00:00:00,515.206,,550.385,594.5,631.539,,
2018-03-31 00:00:00,512.596,,547.852,596.658,612.505,,
2018-04-01 00:00:00,508.692,,545.324,594.5,617.911,,
2018-04-02 00:00:00,512.596,,547.852,594.5,607.124,,
2018-04-03 00:00:00,513.9,,547.852,594.5,607.124,,
2018-04-04 00:00:00,507.394,,545.324,596.658,599.101,,
2018-04-05 00:00:00,507.394,,542.8,592.346,588.493,,
2018-04-06 00:00:00,548.35,,545.324,588.052,585.857,,
2018-04-07 00:00:00,590.78,,674.989,609.703,580.605,,
2018-04-08 00:00:00,504.803,,563.127,670.44,617.911,,
2018-04-09 00:00:00,499.638,,537.768,625.129,615.205,,
2018-04-10 00:00:00,494.499,,527.764,590.197,607.124,,
2018-04-11 00:00:00,489.383,,527.764,577.397,585.857,,
2018-04-12 00:00:00,493.217,,527.764,577.397,585.857,,
2018-04-13 00:00:00,494.499,,527.764,585.912,591.136,,
2018-04-14 00:00:00,490.66,,527.764,579.519,599.101,,
2018-04-15 00:00:00,493.217,,530.258,577.397,599.101,,
2018-04-16 00:00:00,493.217,,532.756,577.397,585.857,,
2018-04-17 00:00:00,498.351,,532.756,577.397,593.784,,
2018-04-18 00:00:00,490.66,,527.764,575.279,591.136,,
2018-04-19 00:00:00,489.383,,527.764,573.167,591.136,,
2018-04-20 00:00:00,488.108,,530.258,573.167,583.228,,
2018-04-21 00:00:00,490.66,,527.764,575.279,583.228,,
2018-04-22 00:00:00,489.383,,530.258,581.646,593.784,,
2018-04-23 00:00:00,499.638,,527.764,575.279,591.136,,
2018-04-24 00:00:00,508.692,,545.324,575.279,599.101,,
2018-04-25 00:00:00,509.992,,547.852,583.777,604.443,,
2018-04-26 00:00:00,511.293,,552.924,590.197,604.443,,
2018-04-27 00:00:00,509.992,,550.385,590.197,591.136,,
2018-04-28 00:00:00,513.9,,555.467,592.346,601.769,,
2018-04-29 00:00:00,508.692,,555.467,598.821,612.505,,
2018-04-30 00:00:00,509.992,,555.467,596.658,607.124,,
2018-05-01 00:00:00,509.992,,558.015,596.658,607.124,,
2018-05-02 00:00:00,565.964,,578.579,600.988,604.443,,
2018-05-03 00:00:00,604.78,,628.677,620.699,601.769,,
2018-05-04 00:00:00,586.609,,634.053,652.095,596.44,,
2018-05-05 00:00:00,541.644,,628.677,670.44,626.069,,
2018-05-06 00:00:00,523.073,,578.579,658.939,637.036,,
2018-05-07 00:00:00,586.609,,573.409,622.911,615.205,,
2018-05-08 00:00:00,586.609,,634.053,634.044,596.44,,
2018-05-09 00:00:00,617.51,,639.448,661.23,628.801,,
2018-05-10 00:00:00,609.01,,636.748,675.072,653.679,,
2018-05-11 00:00:00,610.423,,634.053,677.395,667.726,,
2018-05-12 00:00:00,544.322,,620.649,670.44,673.39,,
2018-05-13 00:00:00,530.995,,575.991,658.939,676.231,,
2018-05-14 00:00:00,581.07,,583.769,616.287,637.036,,
2018-05-15 00:00:00,616.09,,620.649,622.911,626.069,,
2018-05-16 00:00:00,627.497,,620.649,661.23,659.278,,
2018-05-17 00:00:00,610.423,,642.153,677.395,676.231,,
2018-05-18 00:00:00,599.161,,631.362,682.055,693.417,,
2018-05-19 00:00:00,547.006,,631.362,677.395,681.934,,
2018-05-20 00:00:00,731.444,,663.966,661.23,699.197,,
2018-05-21 00:00:00,617.51,,691.666,696.147,679.079,,
2018-05-22 00:00:00,590.78,,636.748,712.799,707.917,,
2018-05-23 00:00:00,603.373,,644.863,682.055,702.097,,
2018-05-24 00:00:00,596.361,,644.863,679.723,687.662,,
2018-05-25 00:00:00,597.761,,644.863,679.723,693.417,,
2018-05-26 00:00:00,544.322,,604.726,682.055,696.304,,
2018-05-27 00:00:00,524.389,,568.258,656.653,693.417,,
2018-05-28 00:00:00,574.181,,573.409,616.287,645.328,,
2018-05-29 00:00:00,589.388,,599.458,627.351,626.069,,
2018-05-30 00:00:00,594.964,,607.368,658.939,650.889,,
2018-05-31 00:00:00,544.322,,612.666,675.072,670.554,,
2018-06-01 00:00:00,603.373,,586.372,652.095,670.554,,
2018-06-02 00:00:00,542.982,,612.666,640.779,650.889,,
2018-06-03 00:00:00,536.307,,578.579,647.555,631.539,,
2018-06-04 00:00:00,583.837,,586.372,625.129,628.801,,
2018-06-05 00:00:00,663.771,,663.966,636.284,607.124,,
2018-06-06 00:00:00,601.968,,596.831,684.392,637.036,,
2018-06-07 00:00:00,609.01,,642.153,689.08,659.278,,
2018-06-08 00:00:00,614.671,,625.996,684.392,673.39,,
2018-06-09 00:00:00,540.308,,620.649,677.395,679.079,,
2018-06-10 00:00:00,533.648,,573.409,652.095,676.231,,
2018-06-11 00:00:00,646.241,,631.362,622.911,656.475,,
2018-06-12 00:00:00,671.139,,702.881,668.13,667.726,,
2018-06-13 00:00:00,674.097,,719.846,722.416,716.694,,
2018-06-14 00:00:00,610.423,,669.468,729.679,731.453,,
2018-06-15 00:00:00,606.188,,642.153,717.598,710.836,,
2018-06-16 00:00:00,544.322,,615.322,689.08,710.836,,
2018-06-17 00:00:00,576.932,,578.579,661.23,679.079,,
2018-06-18 00:00:00,587.998,,604.726,638.529,681.934,,
2018-06-19 00:00:00,600.564,,599.458,647.555,656.475,,
2018-06-20 00:00:00,601.968,,604.726,665.826,664.903,,
2018-06-21 00:00:00,601.968,,604.726,677.395,676.231,,
2018-06-22 00:00:00,606.188,,599.458,679.723,676.231,,
2018-06-23 00:00:00,547.006,,602.09,684.392,681.934,,
2018-06-24 00:00:00,532.321,,573.409,649.822,673.39,,
2018-06-25 00:00:00,582.453,,578.579,618.49,645.328,,
2018-06-26 00:00:00,594.964,,623.32,622.911,623.343,,
2018-06-27 00:00:00,597.761,,631.362,661.23,645.328,,
2018-06-28 00:00:00,626.066,,642.153,672.753,659.278,,
2018-06-29 00:00:00,583.837,,644.863,684.392,667.726,,
2018-06-30 00:00:00,545.663,,617.984,684.392,673.39,,
2018-07-01 00:00:00,534.977,,573.409,,790.04,,
2018-07-02 00:00:00,582.453,,581.172,,,,
2018-07-03 00:00:00,600.564,,631.362,,,,
2018-07-04 00:00:00,603.373,,634.053,,,,
2018-07-05 00:00:00,606.188,,644.863,,792.739,,
2018-07-06 00:00:00,593.568,,642.153,,803.586,,
2018-07-07 00:00:00,549.696,,617.984,,803.586,,
2018-07-08 00:00:00,537.639,,573.409,,798.152,,
2018-07-09 00:00:00,599.161,,581.172,,,,
2018-07-10 00:00:00,597.761,,625.996,,,,
2018-07-11 00:00:00,610.423,,634.053,,,,
2018-07-12 00:00:00,596.361,,636.748,,798.152,,
2018-07-13 00:00:00,574.181,,639.448,,795.443,,
2018-07-14 00:00:00,548.35,,625.996,,809.04,,
2018-07-15 00:00:00,564.6,,596.831,,817.259,,
2018-07-16 00:00:00,600.564,,599.458,,798.152,,
2018-07-17 00:00:00,604.78,,628.677,,790.04,,
2018-07-18 00:00:00,594.964,,636.748,,803.586,,
2018-07-19 00:00:00,599.161,,636.748,,803.586,,
2018-07-20 00:00:00,597.761,,639.448,,800.866,,
2018-07-21 00:00:00,547.006,,620.649,,792.739,,
2018-07-22 00:00:00,529.671,,578.579,,,,
2018-07-23 00:00:00,581.07,,581.172,,,,
2018-07-24 00:00:00,599.161,,625.996,,,,
2018-07-25 00:00:00,596.361,,636.748,,,,
2018-07-26 00:00:00,597.761,,642.153,,,,
2018-07-27 00:00:00,596.361,,634.053,,,,
2018-07-28 00:00:00,548.35,,623.32,,790.04,,
2018-07-29 00:00:00,532.321,,583.769,,,,
2018-07-30 00:00:00,583.837,,583.769,,,,
2018-07-31 00:00:00,594.964,,628.677,,,,
2018-08-01 00:00:00,600.564,,639.448,710.26,776.62,,
2018-08-02 00:00:00,600.564,,639.448,722.5,795.443,,
2018-08-03 00:00:00,600.564,,639.448,727.424,795.443,,
2018-08-04 00:00:00,547.006,,625.996,724.96,792.739,,
2018-08-05 00:00:00,533.648,,583.769,705.393,781.973,,
2018-08-06 00:00:00,583.837,,588.979,669.415,758.045,,
2018-08-07 00:00:00,600.564,,636.748,676.537,752.783,,
2018-08-08 00:00:00,600.564,,636.748,710.26,760.683,,
2018-08-09 00:00:00,601.968,,639.448,722.5,798.152,,
2018-08-10 00:00:00,603.373,,642.153,724.96,803.586,,
2018-08-11 00:00:00,553.742,,625.996,724.96,811.774,,
2018-08-12 00:00:00,537.639,,583.769,707.824,814.514,,
2018-08-13 00:00:00,585.222,,591.591,669.415,795.443,,
2018-08-14 00:00:00,604.78,,612.666,678.919,779.294,,
2018-08-15 00:00:00,597.761,,642.153,717.591,800.866,,
2018-08-16 00:00:00,600.564,,644.863,722.5,803.586,,
2018-08-17 00:00:00,603.373,,644.863,724.96,806.31,,
2018-08-18 00:00:00,547.006,,634.053,727.424,792.739,,
2018-08-19 00:00:00,541.644,,586.372,705.393,784.657,,
2018-08-20 00:00:00,586.609,,596.831,671.785,784.657,,
2018-08-21 00:00:00,597.761,,631.362,678.919,744.928,,
2018-08-22 00:00:00,603.373,,639.448,707.824,765.975,,
2018-08-23 00:00:00,606.188,,644.863,724.96,776.62,,
2018-08-24 00:00:00,606.188,,650.297,727.424,795.443,,
2018-08-25 00:00:00,555.094,,636.748,722.5,795.443,,
2018-08-26 00:00:00,529.671,,581.172,705.393,792.739,,
2018-08-27 00:00:00,578.31,,581.172,702.966,768.629,,
2018-08-28 00:00:00,601.968,,636.748,686.089,752.783,,
2018-08-29 00:00:00,603.373,,647.577,710.26,779.294,,
2018-08-30 00:00:00,609.01,,650.297,729.893,800.866,,
2018-08-31 00:00:00,601.968,,653.021,732.366,811.774,,
2018-09-01 00:00:00,551.043,,634.053,,817.259,,
2018-09-02 00:00:00,541.644,,588.979,,798.152,,
2018-09-03 00:00:00,592.173,,602.09,,,,
2018-09-04 00:00:00,607.598,,647.577,,,,
2018-09-05 00:00:00,609.01,,655.75,,,,
2018-09-06 00:00:00,610.423,,655.75,,792.739,,
2018-09-07 00:00:00,556.447,,636.748,,811.774,,
2018-09-08 00:00:00,544.322,,596.831,,814.514,,
2018-09-09 00:00:00,540.308,,586.372,,803.586,,
2018-09-10 00:00:00,596.361,,602.09,,,,
2018-09-11 00:00:00,609.01,,653.021,,787.346,,
2018-09-12 00:00:00,614.671,,663.966,,814.514,,
2018-09-13 00:00:00,614.671,,663.966,,825.523,,
2018-09-14 00:00:00,616.09,,663.966,,820.008,,
2018-09-15 00:00:00,557.802,,644.863,,811.774,,
2018-09-16 00:00:00,551.043,,607.368,,790.04,,
2018-09-17 00:00:00,601.968,,617.984,,,,
2018-09-18 00:00:00,600.564,,658.484,,,,
2018-09-19 00:00:00,601.968,,663.966,,,,
2018-09-20 00:00:00,606.188,,661.223,,,,
2018-09-21 00:00:00,610.423,,658.484,,790.04,,
2018-09-22 00:00:00,556.447,,647.577,,798.152,,
2018-09-23 00:00:00,534.977,,594.209,,800.866,,
2018-09-24 00:00:00,587.998,,602.09,,,,
2018-09-25 00:00:00,616.09,,661.223,,,,
2018-09-26 00:00:00,614.671,,674.989,,787.346,,
2018-09-27 00:00:00,611.837,,666.715,,814.514,,
2018-09-28 00:00:00,628.93,,674.989,,817.259,,
2018-09-29 00:00:00,592.173,,663.966,,817.259,,
2018-09-30 00:00:00,564.6,,625.996,,800.866,,
2018-10-01 00:00:00,623.208,,631.362,,790.04,,
2018-10-02 00:00:00,636.116,,686.088,,,,
2018-10-03 00:00:00,663.771,,725.539,,,,
2018-10-04 00:00:00,684.497,,705.696,780.128,811.774,,
2018-10-05 00:00:00,623.208,,700.07,780.128,839.399,,
2018-10-06 00:00:00,570.066,,661.223,,847.786,,
2018-10-07 00:00:00,669.662,,674.989,,847.786,,
2018-10-08 00:00:00,688.977,,705.696,,811.774,,
2018-10-09 00:00:00,633.237,,636.748,780.128,850.592,,
2018-10-10 00:00:00,617.51,,674.989,,859.04,,
2018-10-11 00:00:00,617.51,,669.468,,839.399,,
2018-10-12 00:00:00,567.33,,631.362,,828.288,,
2018-10-13 00:00:00,555.094,,612.666,,811.774,,
2018-10-14 00:00:00,549.696,,604.726,,,,
2018-10-15 00:00:00,653.518,,650.297,,,,
2018-10-16 00:00:00,616.09,,677.756,,,,
2018-10-17 00:00:00,631.8,,677.756,,,,
2018-10-18 00:00:00,640.446,,683.306,,787.346,,
2018-10-19 00:00:00,639.001,,680.529,,795.443,,
2018-10-20 00:00:00,568.697,,658.484,,806.31,,
2018-10-21 00:00:00,560.517,,623.32,,809.04,,
2018-10-22 00:00:00,599.161,,617.984,,,,
2018-10-23 00:00:00,620.356,,663.966,,,,
2018-10-24 00:00:00,631.8,,683.306,,795.443,,
2018-10-25 00:00:00,616.09,,674.989,,811.774,,
2018-10-26 00:00:00,617.51,,677.756,,822.763,,
2018-10-27 00:00:00,570.066,,663.966,,822.763,,
2018-10-28 00:00:00,662.301,,674.989,,817.259,,
2018-10-29 00:00:00,685.989,,736.982,,800.866,,
2018-10-30 00:00:00,627.497,,705.696,,825.523,,
2018-10-31 00:00:00,616.09,,677.756,,825.523,,
2018-11-01 00:00:00,616.09,,666.715,,811.774,,
2018-11-02 00:00:00,556.447,,653.021,,809.04,,
2018-11-03 00:00:00,549.696,,596.831,,814.514,,
2018-11-04 00:00:00,592.173,,642.153,,,,
2018-11-05 00:00:00,616.09,,680.529,,,,
2018-11-06 00:00:00,611.837,,663.966,,,,
2018-11-07 00:00:00,621.781,,672.226,,803.586,,
2018-11-08 00:00:00,621.781,,669.468,,811.774,,
2018-11-09 00:00:00,620.356,,677.756,,809.04,,
2018-11-10 00:00:00,567.33,,661.223,,803.586,,
2018-11-11 00:00:00,609.01,,634.053,,787.346,,
2018-11-12 00:00:00,628.93,,680.529,,,,
2018-11-13 00:00:00,620.356,,669.468,,,,
2018-11-14 00:00:00,680.031,,661.223,,,,
2018-11-15 00:00:00,572.808,,674.989,,,,
2018-11-16 00:00:00,604.78,,631.362,,,,
2018-11-17 00:00:00,572.808,,661.223,,,,
2018-11-18 00:00:00,553.742,,617.984,,,,
2018-11-19 00:00:00,609.01,,620.649,,,,
2018-11-20 00:00:00,624.636,,669.468,,,,
2018-11-21 00:00:00,620.356,,683.306,,,,
2018-11-22 00:00:00,617.51,,688.875,,798.152,,
2018-11-23 00:00:00,611.837,,677.756,,809.04,,
2018-11-24 00:00:00,553.742,,658.484,,811.774,,
2018-11-25 00:00:00,548.35,,599.458,,803.586,,
2018-11-26 00:00:00,637.558,,625.996,,,,
2018-11-27 00:00:00,607.598,,658.484,,,,
2018-11-28 00:00:00,609.01,,661.223,,795.443,,
2018-11-29 00:00:00,614.671,,666.715,,798.152,,
2018-11-30 00:00:00,613.253,,669.468,,795.443,,
2018-12-01 00:00:00,561.876,,661.223,722.5,803.586,,
2018-12-02 00:00:00,654.979,,642.153,702.966,803.586,,
