,76077000_FLU,76081000_FLU,76085000_FLU,76100000_FLU,76120000_FLU,76251000_FLU,76260000_FLU,76300000_FLU,76310000_FLU,76360001_FLU,76370000_FLU,76380000_FLU,76395000_FLU,76431000_FLU,76440000_FLU,76460000_FLU,76490000_FLU,76500000_FLU,76550000_FLU,76560000_FLU,76600000_FLU,76630000_FLU,76650000_FLU,76700000_FLU,76742000_FLU,76745000_FLU,76750000_FLU,76800000_FLU
1947-04-06,,,,,,,,,,,,,,,3.234,,,,,,,,,,,,,
1947-04-07,,,,,,,,,,,,,,,3.907,,,,,,,,,,,,,
1947-04-08,,,,,,,,,,,,,,,8.233,,,,,,,,,,,,,
1947-04-09,,,,,,,,,,,,,,,12.681,,,,,,,,,,,,,
1947-04-10,,,,,,,,,,,,,,,12.681,,,,,,,,,,,,,
1947-04-11,,,,,,,,,,,,,,,13.92,,,,,,,,,,,,,
1947-04-12,,,,,,,,,,,,,,,11.162,,,,,,,,,,,,,
1947-04-13,,,,,,,,,,,,,,,9.386,,,,,,,,,,,,,
1947-04-14,,,,,,,,,,,,,,,8.519,,,,,,,,,,,,,
1947-04-15,,,,,,,,,,,,,,,7.667,,,,,,,,,,,,,
1947-04-16,,,,,,,,,,,,,,,5.744,,,,,,,,,,,,,
1947-04-17,,,,,,,,,,,,,,,16.777,,,,,,,,,,,,,
1947-04-18,,,,,,,,,,,,,,,38.093,,,,,,,,,,,,,
1947-04-19,,,,,,,,,,,,,,,45.07,,,,,,,,,,,,,
1947-04-20,,,,,,,,,,,,,,,31.68,,,,,,,,,,,,,
1947-04-21,,,,,,,,,,,,,,,21.056,,,,,,,,,,,,,
1947-04-22,,,,,,,,,,,,,,,15.178,,,,,,,,,,,,,
1947-04-23,,,,,,,,,,,,,,,13.92,,,,,,,,,,,,,
1947-04-24,,,,,,,,,,,,,,,11.162,,,,,,,,,,,,,
1947-04-25,,,,,,,,,,,,,,,7.386,,,,,,,,,,,,,
1947-04-26,,,,,,,,,,,,,,,6.013,,,,,,,,,,,,,
1947-04-27,,,,,,,,,,,,,,,8.233,,,,,,,,,,,,,
1947-04-28,,,,,,,,,,,,,,,9.095,,,,,,,,,,,,,
1947-04-29,,,,,,,,,,,,,,,10.862,,,,,,,,,,,,,
1947-04-30,,,,,,,,,,,,,,,99.39,,,,,,,,,,,,,
1947-05-01,,,,,,,,,,,,,,,226.472,,,,,,,,,,,,,
1947-05-02,,,,,,,,,,,,,,,122.574,,,,,,,,,,,,,
1947-05-03,,,,,,,,,,,,,,,72.118,,,,,,,,,,,,,
1947-05-04,,,,,,,,,,,,,,,57.522,,,,,,,,,,,,,
1947-05-05,,,,,,,,,,,,,,,37.069,,,,,,,,,,,,,
1947-05-06,,,,,,,,,,,,,,,33.109,,,,,,,,,,,,,
1947-05-07,,,,,,,,,,,,,,,28.462,,,,,,,,,,,,,
1947-05-08,,,,,,,,,,,,,,,27.573,,,,,,,,,,,,,
1947-05-09,,,,,,,,,,,,,,,32.153,,,,,,,,,,,,,
1947-05-10,,,,,,,,,,,,,,,46.193,,,,,,,,,,,,,
1947-05-11,,,,,,,,,,,,,,,39.653,,,,,,,,,,,,,
1947-05-12,,,,,,,,,,,,,,,33.109,,,,,,,,,,,,,
1947-05-13,,,,,,,,,,,,,,,29.82,,,,,,,,,,,,,
1947-05-14,,,,,,,,,,,,,,,24.152,,,,,,,,,,,,,
1947-05-15,,,,,,,,,,,,,,,59.419,,,,,,,,,,,,,
1947-05-16,,,,,,,,,,,,,,,1382.385,,,,,,,,,,,,,
1947-05-17,,,,,,,,,,,,,,,1320.781,,,,,,,,,,,,,
1947-05-18,,,,,,,,,,,,,,,849.243,,,,,,,,,,,,,
1947-05-19,,,,,,,,,,,,,,,404.106,,,,,,,,,,,,,
1947-05-20,,,,,,,,,,,,,,,214.128,,,,,,,,,,,,,
1947-05-21,,,,,,,,,,,,,,,134.564,,,,,,,,,,,,,
1947-05-22,,,,,,,,,,,,,,,111.983,,,,,,,,,,,,,
1947-05-23,,,,,,,,,,,,,,,74.231,,,,,,,,,,,,,
1947-05-24,,,,,,,,,,,,,,,61.346,,,,,,,,,,,,,
1947-05-25,,,,,,,,,,,,,,,61.346,,,,,,,,,,,,,
1947-05-26,,,,,,,,,,,,,,,56.896,,,,,,,,,,,,,
1947-05-27,,,,,,,,,,,,,,,52.607,,,,,,,,,,,,,
1947-05-28,,,,,,,,,,,,,,,49.642,,,,,,,,,,,,,
1947-05-29,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,
1947-05-30,,,,,,,,,,,,,,,35.063,,,,,,,,,,,,,
1947-05-31,,,,,,,,,,,,,,,31.68,,,,,,,,,,,,,
1947-06-01,,,,,,,,,,,,,,,26.264,,,,,,,,,,,,,
1947-06-02,,,,,,,,,,,,,,,26.697,,,,,,,,,,,,,
1947-06-03,,,,,,,,,,,,,,,28.462,,,,,,,,,,,,,
1947-06-04,,,,,,,,,,,,,,,26.697,,,,,,,,,,,,,
1947-06-05,,,,,,,,,,,,,,,24.986,,,,,,,,,,,,,
1947-06-06,,,,,,,,,,,,,,,24.152,,,,,,,,,,,,,
1947-06-07,,,,,,,,,,,,,,,23.33,,,,,,,,,,,,,
1947-06-08,,,,,,,,,,,,,,,21.392,,,,,,,,,,,,,
1947-06-09,,,,,,,,,,,,,,,20.721,,,,,,,,,,,,,
1947-06-10,,,,,,,,,,,,,,,40.71,,,,,,,,,,,,,
1947-06-11,,,,,,,,,,,,,,,42.863,,,,,,,,,,,,,
1947-06-12,,,,,,,,,,,,,,,59.419,,,,,,,,,,,,,
1947-06-13,,,,,,,,,,,,,,,181.274,,,,,,,,,,,,,
1947-06-14,,,,,,,,,,,,,,,267.688,,,,,,,,,,,,,
1947-06-15,,,,,,,,,,,,,,,187.856,,,,,,,,,,,,,
1947-06-16,,,,,,,,,,,,,,,114.588,,,,,,,,,,,,,
1947-06-17,,,,,,,,,,,,,,,158.104,,,,,,,,,,,,,
1947-06-18,,,,,,,,,,,,,,,185.65,,,,,,,,,,,,,
1947-06-19,,,,,,,,,,,,,,,144.152,,,,,,,,,,,,,
1947-06-20,,,,,,,,,,,,,,,149.064,,,,,,,,,,,,,
1947-06-21,,,,,,,,,,,,,,,124.384,,,,,,,,,,,,,
1947-06-22,,,,,,,,,,,,,,,85.991,,,,,,,,,,,,,
1947-06-23,,,,,,,,,,,,,,,74.231,,,,,,,,,,,,,
1947-06-24,,,,,,,,,,,,,,,67.981,,,,,,,,,,,,,
1947-06-25,,,,,,,,,,,,,,,58.151,,,,,,,,,,,,,
1947-06-26,,,,,,,,,,,,,,,56.273,,,,,,,,,,,,,
1947-06-27,,,,,,,,,,,,,,,42.863,,,,,,,,,,,,,
1947-06-28,,,,,,,,,,,,,,,55.654,,,,,,,,,,,,,
1947-06-29,,,,,,,,,,,,,,,139.318,,,,,,,,,,,,,
1947-06-30,,,,,,,,,,,,,,,186.752,,,,,,,,,,,,,
1947-07-01,,,,,,,,,,,,,,,125.293,,,,,,,,,,,,,
1947-07-02,,,,,,,,,,,,,,,91.395,,,,,,,,,,,,,
1947-07-03,,,,,,,,,,,,,,,63.961,,,,,,,,,,,,,
1947-07-04,,,,,,,,,,,,,,,67.303,,,,,,,,,,,,,
1947-07-05,,,,,,,,,,,,,,,67.981,,,,,,,,,,,,,
1947-07-06,,,,,,,,,,,,,,,53.816,,,,,,,,,,,,,
1947-07-07,,,,,,,,,,,,,,,45.63,,,,,,,,,,,,,
1947-07-08,,,,,,,,,,,,,,,42.863,,,,,,,,,,,,,
1947-07-09,,,,,,,,,,,,,,,40.18,,,,,,,,,,,,,
1947-07-10,,,,,,,,,,,,,,,38.093,,,,,,,,,,,,,
1947-07-11,,,,,,,,,,,,,,,35.063,,,,,,,,,,,,,
1947-07-12,,,,,,,,,,,,,,,33.109,,,,,,,,,,,,,
1947-07-13,,,,,,,,,,,,,,,31.21,,,,,,,,,,,,,
1947-07-14,,,,,,,,,,,,,,,28.462,,,,,,,,,,,,,
1947-07-15,,,,,,,,,,,,,,,26.264,,,,,,,,,,,,,
1947-07-16,,,,,,,,,,,,,,,24.567,,,,,,,,,,,,,
1947-07-17,,,,,,,,,,,,,,,23.33,,,,,,,,,,,,,
1947-07-18,,,,,,,,,,,,,,,22.523,,,,,,,,,,,,,
1947-07-19,,,,,,,,,,,,,,,22.523,,,,,,,,,,,,,
1947-07-20,,,,,,,,,,,,,,,21.392,,,,,,,,,,,,,
1947-07-21,,,,,,,,,,,,,,,19.721,,,,,,,,,,,,,
1947-07-22,,,,,,,,,,,,,,,19.39,,,,,,,,,,,,,
1947-07-23,,,,,,,,,,,,,,,18.73,,,,,,,,,,,,,
1947-07-24,,,,,,,,,,,,,,,24.986,,,,,,,,,,,,,
1947-07-25,,,,,,,,,,,,,,,22.523,,,,,,,,,,,,,
1947-07-26,,,,,,,,,,,,,,,42.32,,,,,,,,,,,,,
1947-07-27,,,,,,,,,,,,,,,34.569,,,,,,,,,,,,,
1947-07-28,,,,,,,,,,,,,,,29.82,,,,,,,,,,,,,
1947-07-29,,,,,,,,,,,,,,,24.152,,,,,,,,,,,,,
1947-07-30,,,,,,,,,,,,,,,21.392,,,,,,,,,,,,,
1947-07-31,,,,,,,,,,,,,,,21.056,,,,,,,,,,,,,
1947-08-01,,,,,,,,,,,,,,,20.721,,,,,,,,,,,,,
1947-08-02,,,,,,,,,,,,,,,19.39,,,,,,,,,,,,,
1947-08-03,,,,,,,,,,,,,,,19.06,,,,,,,,,,,,,
1947-08-04,,,,,,,,,,,,,,,19.06,,,,,,,,,,,,,
1947-08-05,,,,,,,,,,,,,,,20.053,,,,,,,,,,,,,
1947-08-06,,,,,,,,,,,,,,,22.523,,,,,,,,,,,,,
1947-08-07,,,,,,,,,,,,,,,24.152,,,,,,,,,,,,,
1947-08-08,,,,,,,,,,,,,,,22.523,,,,,,,,,,,,,
1947-08-09,,,,,,,,,,,,,,,20.053,,,,,,,,,,,,,
1947-08-10,,,,,,,,,,,,,,,17.424,,,,,,,,,,,,,
1947-08-11,,,,,,,,,,,,,,,15.814,,,,,,,,,,,,,
1947-08-12,,,,,,,,,,,,,,,15.178,,,,,,,,,,,,,
1947-08-13,,,,,,,,,,,,,,,15.178,,,,,,,,,,,,,
1947-08-14,,,,,,,,,,,,,,,14.862,,,,,,,,,,,,,
1947-08-15,,,,,,,,,,,,,,,14.233,,,,,,,,,,,,,
1947-08-16,,,,,,,,,,,,,,,12.989,,,,,,,,,,,,,
1947-08-17,,,,,,,,,,,,,,,12.375,,,,,,,,,,,,,
1947-08-18,,,,,,,,,,,,,,,12.069,,,,,,,,,,,,,
1947-08-19,,,,,,,,,,,,,,,11.463,,,,,,,,,,,,,
1947-08-20,,,,,,,,,,,,,,,10.862,,,,,,,,,,,,,
1947-08-21,,,,,,,,,,,,,,,10.564,,,,,,,,,,,,,
1947-08-22,,,,,,,,,,,,,,,10.267,,,,,,,,,,,,,
1947-08-23,,,,,,,,,,,,,,,11.463,,,,,,,,,,,,,
1947-08-24,,,,,,,,,,,,,,,13.608,,,,,,,,,,,,,
1947-08-25,,,,,,,,,,,,,,,14.233,,,,,,,,,,,,,
1947-08-26,,,,,,,,,,,,,,,15.495,,,,,,,,,,,,,
1947-08-27,,,,,,,,,,,,,,,20.721,,,,,,,,,,,,,
1947-08-28,,,,,,,,,,,,,,,22.925,,,,,,,,,,,,,
1947-08-29,,,,,,,,,,,,,,,21.056,,,,,,,,,,,,,
1947-08-30,,,,,,,,,,,,,,,18.73,,,,,,,,,,,,,
1947-08-31,,,,,,,,,,,,,,,17.1,,,,,,,,,,,,,
1947-09-01,,,,,,,,,,,,,,,17.424,,,,,,,,,,,,,
1947-09-02,,,,,,,,,,,,,,,18.075,,,,,,,,,,,,,
1947-09-03,,,,,,,,,,,,,,,17.749,,,,,,,,,,,,,
1947-09-04,,,,,,,,,,,,,,,15.495,,,,,,,,,,,,,
1947-09-05,,,,,,,,,,,,,,,14.547,,,,,,,,,,,,,
1947-09-06,,,,,,,,,,,,,,,12.989,,,,,,,,,,,,,
1947-09-07,,,,,,,,,,,,,,,12.375,,,,,,,,,,,,,
1947-09-08,,,,,,,,,,,,,,,12.681,,,,,,,,,,,,,
1947-09-09,,,,,,,,,,,,,,,39.13,,,,,,,,,,,,,
1947-09-10,,,,,,,,,,,,,,,72.118,,,,,,,,,,,,,
1947-09-11,,,,,,,,,,,,,,,57.522,,,,,,,,,,,,,
1947-09-12,,,,,,,,,,,,,,,41.78,,,,,,,,,,,,,
1947-09-13,,,,,,,,,,,,,,,37.579,,,,,,,,,,,,,
1947-09-14,,,,,,,,,,,,,,,35.063,,,,,,,,,,,,,
1947-09-15,,,,,,,,,,,,,,,30.28,,,,,,,,,,,,,
1947-09-16,,,,,,,,,,,,,,,25.409,,,,,,,,,,,,,
1947-09-17,,,,,,,,,,,,,,,56.273,,,,,,,,,,,,,
1947-09-18,,,,,,,,,,,,,,,111.983,,,,,,,,,,,,,
1947-09-19,,,,,,,,,,,,,,,316.672,,,,,,,,,,,,,
1947-09-20,,,,,,,,,,,,,,,260.292,,,,,,,,,,,,,
1947-09-21,,,,,,,,,,,,,,,165.312,,,,,,,,,,,,,
1947-09-22,,,,,,,,,,,,,,,101.851,,,,,,,,,,,,,
1947-09-23,,,,,,,,,,,,,,,92.969,,,,,,,,,,,,,
1947-09-24,,,,,,,,,,,,,,,114.588,,,,,,,,,,,,,
1947-09-25,,,,,,,,,,,,,,,107.705,,,,,,,,,,,,,
1947-09-26,,,,,,,,,,,,,,,73.523,,,,,,,,,,,,,
1947-09-27,,,,,,,,,,,,,,,58.151,,,,,,,,,,,,,
1947-09-28,,,,,,,,,,,,,,,77.093,,,,,,,,,,,,,
1947-09-29,,,,,,,,,,,,,,,268.52,,,,,,,,,,,,,
1947-09-30,,,,,,,,,,,,,,,218.599,,,,,,,,,,,,,
1947-10-01,,,,,,,,,,,,,,,121.674,,,,,,,,,,,,,
1947-10-02,,,,,,,,,,,,,,,97.765,,,,,,,,,,,,,
1947-10-03,,,,,,,,,,,,,,,88.288,,,,,,,,,,,,,
1947-10-04,,,,,,,,,,,,,,,57.522,,,,,,,,,,,,,
1947-10-05,,,,,,,,,,,,,,,38.093,,,,,,,,,,,,,
1947-10-06,,,,,,,,,,,,,,,34.569,,,,,,,,,,,,,
1947-10-07,,,,,,,,,,,,,,,33.593,,,,,,,,,,,,,
1947-10-08,,,,,,,,,,,,,,,32.153,,,,,,,,,,,,,
1947-10-09,,,,,,,,,,,,,,,28.911,,,,,,,,,,,,,
1947-10-10,,,,,,,,,,,,,,,26.264,,,,,,,,,,,,,
1947-10-11,,,,,,,,,,,,,,,23.739,,,,,,,,,,,,,
1947-10-12,,,,,,,,,,,,,,,21.729,,,,,,,,,,,,,
1947-10-13,,,,,,,,,,,,,,,20.387,,,,,,,,,,,,,
1947-10-14,,,,,,,,,,,,,,,19.39,,,,,,,,,,,,,
1947-10-15,,,,,,,,,,,,,,,18.075,,,,,,,,,,,,,
1947-10-16,,,,,,,,,,,,,,,16.134,,,,,,,,,,,,,
1947-10-17,,,,,,,,,,,,,,,20.721,,,,,,,,,,,,,
1947-10-18,,,,,,,,,,,,,,,92.18,,,,,,,,,,,,,
1947-10-19,,,,,,,,,,,,,,,85.991,,,,,,,,,,,,,
1947-10-20,,,,,,,,,,,,,,,72.819,,,,,,,,,,,,,
1947-10-21,,,,,,,,,,,,,,,33.593,,,,,,,,,,,,,
1947-10-22,,,,,,,,,,,,,,,27.133,,,,,,,,,,,,,
1947-10-23,,,,,,,,,,,,,,,24.567,,,,,,,,,,,,,
1947-10-24,,,,,,,,,,,,,,,22.925,,,,,,,,,,,,,
1947-10-25,,,,,,,,,,,,,,,20.721,,,,,,,,,,,,,
1947-10-26,,,,,,,,,,,,,,,19.721,,,,,,,,,,,,,
1947-10-27,,,,,,,,,,,,,,,19.39,,,,,,,,,,,,,
1947-10-28,,,,,,,,,,,,,,,17.749,,,,,,,,,,,,,
1947-10-29,,,,,,,,,,,,,,,16.455,,,,,,,,,,,,,
1947-10-30,,,,,,,,,,,,,,,17.424,,,,,,,,,,,,,
1947-10-31,,,,,,,,,,,,,,,16.777,,,,,,,,,,,,,
1947-11-01,,,,,,,,,,,,,,,14.233,,,,,,,,,,,,,
1947-11-02,,,,,,,,,,,,,,,12.375,,,,,,,,,,,,,
1947-11-03,,,,,,,,,,,,,,,10.862,,,,,,,,,,,,,
1947-11-04,,,,,,,,,,,,,,,10.267,,,,,,,,,,,,,
1947-11-05,,,,,,,,,,,,,,,9.678,,,,,,,,,,,,,
1947-11-06,,,,,,,,,,,,,,,8.519,,,,,,,,,,,,,
1947-11-07,,,,,,,,,,,,,,,7.949,,,,,,,,,,,,,
1947-11-08,,,,,,,,,,,,,,,7.386,,,,,,,,,,,,,
1947-11-09,,,,,,,,,,,,,,,7.386,,,,,,,,,,,,,
1947-11-10,,,,,,,,,,,,,,,7.386,,,,,,,,,,,,,
1947-11-11,,,,,,,,,,,,,,,7.386,,,,,,,,,,,,,
1947-11-12,,,,,,,,,,,,,,,6.831,,,,,,,,,,,,,
1947-11-13,,,,,,,,,,,,,,,6.556,,,,,,,,,,,,,
1947-11-14,,,,,,,,,,,,,,,5.744,,,,,,,,,,,,,
1947-11-15,,,,,,,,,,,,,,,5.214,,,,,,,,,,,,,
1947-11-16,,,,,,,,,,,,,,,5.214,,,,,,,,,,,,,
1947-11-17,,,,,,,,,,,,,,,5.214,,,,,,,,,,,,,
1947-11-18,,,,,,,,,,,,,,,4.691,,,,,,,,,,,,,
1947-11-19,,,,,,,,,,,,,,,4.155,,,,,,,,,,,,,
1947-11-20,,,,,,,,,,,,,,,3.907,,,,,,,,,,,,,
1947-11-21,,,,,,,,,,,,,,,4.417,,,,,,,,,,,,,
1947-11-22,,,,,,,,,,,,,,,18.402,,,,,,,,,,,,,
1947-11-23,,,,,,,,,,,,,,,14.547,,,,,,,,,,,,,
1947-11-24,,,,,,,,,,,,,,,11.463,,,,,,,,,,,,,
1947-11-25,,,,,,,,,,,,,,,10.267,,,,,,,,,,,,,
1947-11-26,,,,,,,,,,,,,,,9.678,,,,,,,,,,,,,
1947-11-27,,,,,,,,,,,,,,,9.095,,,,,,,,,,,,,
1947-11-28,,,,,,,,,,,,,,,7.949,,,,,,,,,,,,,
1947-11-29,,,,,,,,,,,,,,,5.214,,,,,,,,,,,,,
1947-11-30,,,,,,,,,,,,,,,4.155,,,,,,,,,,,,,
1947-12-01,,,,,,,,,,,,,,,4.155,,,,,,,,,,,,,
1947-12-02,,,,,,,,,,,,,,,3.671,,,,,,,,,,,,,
1947-12-03,,,,,,,,,,,,,,,3.447,,,,,,,,,,,,,
1947-12-04,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,
1947-12-05,,,,,,,,,,,,,,,2.325,,,,,,,,,,,,,
1947-12-06,,,,,,,,,,,,,,,2.026,,,,,,,,,,,,,
1947-12-07,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,
1947-12-08,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,
1947-12-09,,,,,,,,,,,,,,,17.1,,,,,,,,,,,,,
1947-12-10,,,,,,,,,,,,,,,218.599,,,,,,,,,,,,,
1947-12-11,,,,,,,,,,,,,,,146.107,,,,,,,,31.171,,,,,
1947-12-12,,,,,,,,,,,,,,,53.816,,,,,,,,26.396,,,,,
1947-12-13,,,,,,,,,,,,,,,27.573,,,,,,,,21.88,,,,,
1947-12-14,,,,,,,,,,,,,,,20.721,,,,,,,,23.931,,,,,
1947-12-15,,,,,,,,,,,,,,,16.777,,,,,,,,26.754,,,,,
1947-12-16,,,,,,,,,,,,,,,67.303,,,,,,,,29.675,,,,,
1947-12-17,,,,,,,,,,,,,,,94.555,,,,,,,,26.754,,,,,
1947-12-18,,,,,,,,,,,,,,,42.863,,,,,,,,24.278,,,,,
1947-12-19,,,,,,,,,,,,,,,36.059,,,,,,,,22.898,,,,,
1947-12-20,,,,,,,,,,,,,,,25.409,,,,,,,,22.557,,,,,
1947-12-21,,,,,,,,,,,,,,,20.721,,,,,,,,21.209,,,,,
1947-12-22,,,,,,,,,,,,,,,17.1,,,,,,,,20.545,,,,,
1947-12-23,,,,,,,,,,,,,,,15.495,,,,,,,,19.888,,,,,
1947-12-24,,,,,,,,,,,,,,,15.178,,,,,,,,19.237,,,,,
1947-12-25,,,,,,,,,,,,,,,12.375,,,,,,,,18.594,,,,,
1947-12-26,,,,,,,,,,,,,,,10.862,,,,,,,,18.275,,,,,
1947-12-27,,,,,,,,,,,,,,,9.386,,,,,,,,18.275,,,,,
1947-12-28,,,,,,,,,,,,,,,7.108,,,,,,,,18.275,,,,,
1947-12-29,,,,,,,,,,,,,,,7.386,,,,,,,,18.275,,,,,
1947-12-30,,,,,,,,,,,,,,,6.831,,,,,,,,18.275,,,,,
1947-12-31,,,,,,,,,,,,,,,6.284,,,,,,,,18.275,,,,,
1948-01-01,,,,,,,,,,,,,,,5.214,,,,,,,,18.275,,,,,
1948-01-02,,,,,,,,,,,,,,,4.155,,,,,,,,17.957,,,,,
1948-01-03,,,,,,,,,,,,,,,4.155,,,,,,,,17.328,,,,,
1948-01-04,,,,,,,,,,,,,,,4.417,,,,,,,,17.328,,,,,
1948-01-05,,,,,,,,,,,,,,,2.84,,,,,,,,16.705,,,,,
1948-01-06,,,,,,,,,,,,,,,2.325,,,,,,,,16.705,,,,,
1948-01-07,,,,,,,,,,,,,,,2.026,,,,,,,,16.705,,,,,
1948-01-08,,,,,,,,,,,,,,,19.721,,,,,,,,16.705,,,,,
1948-01-09,,,,,,,,,,,,,,,69.347,,,,,,,,49.505,,,,,
1948-01-10,,,,,,,,,,,,,,,95.353,,,,,,,,112.54,,,,,
1948-01-11,,,,,,,,,,,,,,,72.819,,,,,,,,143.753,,,,,
1948-01-12,,,,,,,,,,,,,,,39.13,,,,,,,,131.098,,,,,
1948-01-13,,,,,,,,,,,,,,,29.82,,,,,,,,58.47,,,,,
1948-01-14,,,,,,,,,,,,,,,19.39,,,,,,,,37.381,,,,,
1948-01-15,,,,,,,,,,,,,,,14.862,,,,,,,,30.795,,,,,
1948-01-16,,,,,,,,,,,,,,,12.989,,,,,,,,27.838,,,,,
1948-01-17,,,,,,,,,,,,,,,9.972,,,,,,,,26.039,,,,,
1948-01-18,,,,,,,,,,,,,,,9.095,,,,,,,,29.305,,,,,
1948-01-19,,,,,,,,,,,,,,,8.806,,,,,,,,25.33,,,,,
1948-01-20,,,,,,,,,,,,,,,7.667,,,,,,,,25.33,,,,,
1948-01-21,,,,,,,,,,,,,,,6.556,,,,,,,,24.978,,,,,
1948-01-22,,,,,,,,,,,,,,,12.989,,,,,,,,23.931,,,,,
1948-01-23,,,,,,,,,,,,,,,8.806,,,,,,,,23.585,,,,,
1948-01-24,,,,,,,,,,,,,,,7.667,,,,,,,,22.557,,,,,
1948-01-25,,,,,,,,,,,,,,,6.013,,,,,,,,22.557,,,,,
1948-01-26,,,,,,,,,,,,,,,4.417,,,,,,,,22.557,,,,,
1948-01-27,,,,,,,,,,,,,,,3.447,,,,,,,,22.557,,,,,
1948-01-28,,,,,,,,,,,,,,,2.325,,,,,,,,22.557,,,,,
1948-01-29,,,,,,,,,,,,,,,7.949,,,,,,,,22.218,,,,,
1948-01-30,,,,,,,,,,,,,,,6.556,,,,,,,,21.209,,,,,
1948-01-31,,,,,,,,,,,,,,,6.013,,,,,,,,21.209,,,,,
1948-02-01,,,,,,,,,,,,,,,22.124,,,,,,,,22.557,,,,,
1948-02-02,,,,,,,,,,,,,,,29.82,,,,,,,,45.204,,,,,
1948-02-03,,,,,,,,,,,,,,,25.835,,,,,,,,116.523,,,,,
1948-02-04,,,,,,,,,,,,,,,20.721,,,,,,,,108.043,,,,,
1948-02-05,,,,,,,,,,,,,,,33.109,,,,,,,,66.93,,,,,
1948-02-06,,,,,,,,,,,,,,,22.925,,,,,,,,85.413,,,,,
1948-02-07,,,,,,,,,,,,,,,20.053,,,,,,,,73.261,,,,,
1948-02-08,,,,,,,,,,,,,,,21.056,,,,,,,,59.392,,,,,
1948-02-09,,,,,,,,,,,,,,,17.1,,,,,,,,51.702,,,,,
1948-02-10,,,,,,,,,,,,,,,14.233,,,,,,,,44.358,,,,,
1948-02-11,,,,,,,,,,,,,,,11.162,,,,,,,,37.781,,,,,
1948-02-12,,,,,,,,,,,,,,,9.972,,,,,,,,32.308,,,,,
1948-02-13,,,,,,,,,,,,,,,9.095,,,,,,,,29.675,,,,,
1948-02-14,,,,,,,,,,,,,,,11.766,,,,,,,,28.936,,,,,
1948-02-15,,,,,,,,,,,,,,,12.989,,,,,,,,28.936,,,,,
1948-02-16,,,,,,,,,,,,,,,17.424,,,,,,,,28.936,,,,,
1948-02-17,,,,,,,,,,,,,,,14.233,,,,,,,,28.202,,,,,
1948-02-18,,,,,,,,,,,,,,,11.463,,,,,,,,26.754,,,,,
1948-02-19,,,,,,,,,,,,,,,31.68,,,,,,,,26.039,,,,,
1948-02-20,,,,,,,,,,,,,,,24.986,,,,,,,,23.241,,,,,
1948-02-21,,,,,,,,,,,,,,,19.39,,,,,,,,21.88,,,,,
1948-02-22,,,,,,,,,,,,,,,17.1,,,,,,,,23.241,,,,,
1948-02-23,,,,,,,,,,,,,,,14.862,,,,,,,,23.241,,,,,
1948-02-24,,,,,,,,,,,,,,,14.233,,,,,,,,26.039,,,,,
1948-02-25,,,,,,,,,,,,,,,49.059,,,,,,,,47.339,,,,,
1948-02-26,,,,,,,,,,,,,,,252.268,,,,,,,,189.163,,,,,
1948-02-27,,,,,,,,,,,,,,,159.124,,,,,,,,190.498,,,,,
1948-02-28,,,,,,,,,,,,,,,105.177,,,,,,,,176.628,,,,,
1948-02-29,,,,,,,,,,,,,,,88.288,,,,,,,,195.195,,,,,
1948-03-01,,,,,,,,,,,,,,,55.654,,,,,,,,83.347,,,,,
1948-03-02,,,,,,,,,,,,,,,30.743,,,,,,,,63.125,,,,,
1948-03-03,,,,,,,,,,,,,,,24.986,,,,,,,,46.909,,,,,
1948-03-04,,,,,,,,,,,,,,,19.721,,,,,,,,43.938,,,,,
1948-03-05,,,,,,,,,,,,,,,20.721,,,,,,,,40.618,,,,,
1948-03-06,,,,,,,,,,,,,,,97.765,,,,,,,,44.78,,,,,
1948-03-07,,,,,,,,,,,,,,,74.942,,,,,,,,43.938,,,,,
1948-03-08,,,,,,,,,,,,,,,52.007,,,,,,,,36.586,,,,,
1948-03-09,,,,,,,,,,,,,,,29.364,,,,,,,,32.308,,,,,
1948-03-10,,,,,,,,,,,,,,,24.986,,,,,,,,31.171,,,,,
1948-03-11,,,,,,,,,,,,,,,20.721,,,,,,,,30.795,,,,,
1948-03-12,,,,,,,,,,,,,,,19.39,,,,,,,,28.936,,,,,
1948-03-13,,,,,,,,,,,,,,,16.777,,,,,,,,28.202,,,,,
1948-03-14,,,,,,,,,,,,,,,15.495,,,,,,,,26.396,,,,,
1948-03-15,,,,,,,,,,,,,,,12.989,,,,,,,,25.33,,,,,
1948-03-16,,,,,,,,,,,,,,,10.267,,,,,,,,25.33,,,,,
1948-03-17,,,,,,,,,,,,,,,10.267,,,,,,,,24.278,,,,,
1948-03-18,,,,,,,,,,,,,,,8.806,,,,,,,,23.241,,,,,
1948-03-19,,,,,,,,,,,,,,,8.233,,,,,,,,22.557,,,,,
1948-03-20,,,,,,,,,,,,,,,36.563,,,,,,,,29.305,,,,,
1948-03-21,,,,,,,,,,,,,,,32.629,,,,,,,,36.19,,,,,
1948-03-22,,,,,,,,,,,,,,,32.629,,,,,,,,35.795,,,,,
1948-03-23,,,,,,,,,,,,,,,29.364,,,,,,,,35.402,,,,,
1948-03-24,,,,,,,,,,,,,,,145.128,,,,,,,,35.011,,,,,
