,Observado,Natural
1933-01-07 00:00:00,,4643.0
1933-01-08 00:00:00,,4525.0
1933-01-09 00:00:00,,4376.0
1933-01-10 00:00:00,,4212.0
1933-01-11 00:00:00,,4060.0
1933-01-12 00:00:00,,3953.0
1933-01-13 00:00:00,,3921.0
1933-01-14 00:00:00,,3977.0
1933-01-15 00:00:00,,4113.0
1933-01-16 00:00:00,,4302.0
1933-01-17 00:00:00,,4508.0
1933-01-18 00:00:00,,4708.0
1933-01-19 00:00:00,,4893.0
1933-01-20 00:00:00,,5058.0
1933-01-21 00:00:00,,5195.0
1933-01-22 00:00:00,,5300.0
1933-01-23 00:00:00,,5380.0
1933-01-24 00:00:00,,5453.0
1933-01-25 00:00:00,,5526.0
1933-01-26 00:00:00,,5591.0
1933-01-27 00:00:00,,5648.0
1933-01-28 00:00:00,,5703.0
1933-01-29 00:00:00,,5765.0
1933-01-30 00:00:00,,5828.0
1933-01-31 00:00:00,,5886.0
1933-02-01 00:00:00,,5939.0
1933-02-02 00:00:00,,5986.0
1933-02-03 00:00:00,,6023.0
1933-02-04 00:00:00,,6052.0
1933-02-05 00:00:00,,6081.0
1933-02-06 00:00:00,,6113.0
1933-02-07 00:00:00,,6150.0
1933-02-08 00:00:00,,6187.0
1933-02-09 00:00:00,,6220.0
1933-02-10 00:00:00,,6250.0
1933-02-11 00:00:00,,6279.0
1933-02-12 00:00:00,,6313.0
1933-02-13 00:00:00,,6352.0
1933-02-14 00:00:00,,6390.0
1933-02-15 00:00:00,,6416.0
1933-02-16 00:00:00,,6421.0
1933-02-17 00:00:00,,6399.0
1933-02-18 00:00:00,,6348.0
1933-02-19 00:00:00,,6383.0
1933-02-20 00:00:00,,6476.0
1933-02-21 00:00:00,,6384.0
1933-02-22 00:00:00,,6192.0
1933-02-23 00:00:00,,5755.0
1933-02-24 00:00:00,,5128.0
1933-02-25 00:00:00,,4728.0
1933-02-26 00:00:00,,4409.0
1933-02-27 00:00:00,,4139.0
1933-02-28 00:00:00,,3911.0
1933-03-01 00:00:00,,3723.0
1933-03-02 00:00:00,,3571.0
1933-03-03 00:00:00,,3446.0
1933-03-04 00:00:00,,3336.0
1933-03-05 00:00:00,,3243.0
1933-03-06 00:00:00,,3176.0
1933-03-07 00:00:00,,3142.0
1933-03-08 00:00:00,,3147.0
1933-03-09 00:00:00,,3191.0
1933-03-10 00:00:00,,3269.0
1933-03-11 00:00:00,,3366.0
1933-03-12 00:00:00,,3461.0
1933-03-13 00:00:00,,3533.0
1933-03-14 00:00:00,,3571.0
1933-03-15 00:00:00,,3575.0
1933-03-16 00:00:00,,3555.0
1933-03-17 00:00:00,,3524.0
1933-03-18 00:00:00,,3503.0
1933-03-19 00:00:00,,3519.0
1933-03-20 00:00:00,,3589.0
1933-03-21 00:00:00,,3703.0
1933-03-22 00:00:00,,3826.0
1933-03-23 00:00:00,,3914.0
1933-03-24 00:00:00,,3939.0
1933-03-25 00:00:00,,3898.0
1933-03-26 00:00:00,,3802.0
1933-03-27 00:00:00,,3673.0
1933-03-28 00:00:00,,3532.0
1933-03-29 00:00:00,,3396.0
1933-03-30 00:00:00,,3275.0
1933-03-31 00:00:00,,3171.0
1933-04-01 00:00:00,,3081.0
1933-04-02 00:00:00,,3004.0
1933-04-03 00:00:00,,2941.0
1933-04-04 00:00:00,,2986.0
1933-04-05 00:00:00,,3028.0
1933-04-06 00:00:00,,2899.0
1933-04-07 00:00:00,,2850.0
1933-04-08 00:00:00,,2814.0
1933-04-09 00:00:00,,2779.0
1933-04-10 00:00:00,,2744.0
1933-04-11 00:00:00,,2713.0
1933-04-12 00:00:00,,2689.0
1933-04-13 00:00:00,,2675.0
1933-04-14 00:00:00,,2679.0
1933-04-15 00:00:00,,2708.0
1933-04-16 00:00:00,,2765.0
1933-04-17 00:00:00,,2840.0
1933-04-18 00:00:00,,2916.0
1933-04-19 00:00:00,,2980.0
1933-04-20 00:00:00,,3028.0
1933-04-21 00:00:00,,3054.0
1933-04-22 00:00:00,,3052.0
1933-04-23 00:00:00,,3015.0
1933-04-24 00:00:00,,2944.0
1933-04-25 00:00:00,,2844.0
1933-04-26 00:00:00,,2723.0
1933-04-27 00:00:00,,2597.0
1933-04-28 00:00:00,,2480.0
1933-04-29 00:00:00,,2380.0
1933-04-30 00:00:00,,2297.0
1933-05-01 00:00:00,,2312.0
1933-05-02 00:00:00,,2321.0
1933-05-03 00:00:00,,2160.0
1933-05-04 00:00:00,,2088.0
1933-05-05 00:00:00,,2055.0
1933-05-06 00:00:00,,2049.0
1933-05-07 00:00:00,,2071.0
1933-05-08 00:00:00,,2118.0
1933-05-09 00:00:00,,2186.0
1933-05-10 00:00:00,,2265.0
1933-05-11 00:00:00,,2343.0
1933-05-12 00:00:00,,2407.0
1933-05-13 00:00:00,,2440.0
1933-05-14 00:00:00,,2431.0
1933-05-15 00:00:00,,2379.0
1933-05-16 00:00:00,,2300.0
1933-05-17 00:00:00,,2207.0
1933-05-18 00:00:00,,2113.0
1933-05-19 00:00:00,,2024.0
1933-05-20 00:00:00,,1946.0
1933-05-21 00:00:00,,1879.0
1933-05-22 00:00:00,,1821.0
1933-05-23 00:00:00,,1769.0
1933-05-24 00:00:00,,1719.0
1933-05-25 00:00:00,,1673.0
1933-05-26 00:00:00,,1630.0
1933-05-27 00:00:00,,1592.0
1933-05-28 00:00:00,,1560.0
1933-05-29 00:00:00,,1532.0
1933-05-30 00:00:00,,1509.0
1933-05-31 00:00:00,,1489.0
1933-06-01 00:00:00,,1472.0
1933-06-02 00:00:00,,1456.0
1933-06-03 00:00:00,,1444.0
1933-06-04 00:00:00,,1436.0
1933-06-05 00:00:00,,1430.0
1933-06-06 00:00:00,,1425.0
1933-06-07 00:00:00,,1420.0
1933-06-08 00:00:00,,1417.0
1933-06-09 00:00:00,,1412.0
1933-06-10 00:00:00,,1408.0
1933-06-11 00:00:00,,1403.0
1933-06-12 00:00:00,,1397.0
1933-06-13 00:00:00,,1391.0
1933-06-14 00:00:00,,1386.0
1933-06-15 00:00:00,,1381.0
1933-06-16 00:00:00,,1375.0
1933-06-17 00:00:00,,1368.0
1933-06-18 00:00:00,,1361.0
1933-06-19 00:00:00,,1354.0
1933-06-20 00:00:00,,1347.0
1933-06-21 00:00:00,,1342.0
1933-06-22 00:00:00,,1339.0
1933-06-23 00:00:00,,1334.0
1933-06-24 00:00:00,,1329.0
1933-06-25 00:00:00,,1324.0
1933-06-26 00:00:00,,1319.0
1933-06-27 00:00:00,,1316.0
1933-06-28 00:00:00,,1315.0
1933-06-29 00:00:00,,1314.0
1933-06-30 00:00:00,,1313.0
1933-07-01 00:00:00,,1313.0
1933-07-02 00:00:00,,1313.0
1933-07-03 00:00:00,,1313.0
1933-07-04 00:00:00,,1313.0
1933-07-05 00:00:00,,1313.0
1933-07-06 00:00:00,,1313.0
1933-07-07 00:00:00,,1312.0
1933-07-08 00:00:00,,1310.0
1933-07-09 00:00:00,,1306.0
1933-07-10 00:00:00,,1301.0
1933-07-11 00:00:00,,1296.0
1933-07-12 00:00:00,,1293.0
1933-07-13 00:00:00,,1289.0
1933-07-14 00:00:00,,1285.0
1933-07-15 00:00:00,,1282.0
1933-07-16 00:00:00,,1278.0
1933-07-17 00:00:00,,1275.0
1933-07-18 00:00:00,,1272.0
1933-07-19 00:00:00,,1268.0
1933-07-20 00:00:00,,1262.0
1933-07-21 00:00:00,,1256.0
1933-07-22 00:00:00,,1250.0
1933-07-23 00:00:00,,1243.0
1933-07-24 00:00:00,,1237.0
1933-07-25 00:00:00,,1231.0
1933-07-26 00:00:00,,1226.0
1933-07-27 00:00:00,,1220.0
1933-07-28 00:00:00,,1213.0
1933-07-29 00:00:00,,1206.0
1933-07-30 00:00:00,,1199.0
1933-07-31 00:00:00,,1192.0
1933-08-01 00:00:00,,1185.0
1933-08-02 00:00:00,,1178.0
1933-08-03 00:00:00,,1172.0
1933-08-04 00:00:00,,1167.0
1933-08-05 00:00:00,,1163.0
1933-08-06 00:00:00,,1159.0
1933-08-07 00:00:00,,1154.0
1933-08-08 00:00:00,,1148.0
1933-08-09 00:00:00,,1144.0
1933-08-10 00:00:00,,1139.0
1933-08-11 00:00:00,,1133.0
1933-08-12 00:00:00,,1127.0
1933-08-13 00:00:00,,1121.0
1933-08-14 00:00:00,,1114.0
1933-08-15 00:00:00,,1107.0
1933-08-16 00:00:00,,1100.0
1933-08-17 00:00:00,,1093.0
1933-08-18 00:00:00,,1086.0
1933-08-19 00:00:00,,1079.0
1933-08-20 00:00:00,,1072.0
1933-08-21 00:00:00,,1066.0
1933-08-22 00:00:00,,1060.0
1933-08-23 00:00:00,,1055.0
1933-08-24 00:00:00,,1049.0
1933-08-25 00:00:00,,1043.0
1933-08-26 00:00:00,,1037.0
1933-08-27 00:00:00,,1030.0
1933-08-28 00:00:00,,1024.0
1933-08-29 00:00:00,,1019.0
1933-08-30 00:00:00,,1014.0
1933-08-31 00:00:00,,1008.0
1933-09-01 00:00:00,,1003.0
1933-09-02 00:00:00,,998.0
1933-09-03 00:00:00,,993.0
1933-09-04 00:00:00,,988.0
1933-09-05 00:00:00,,983.0
1933-09-06 00:00:00,,978.0
1933-09-07 00:00:00,,973.0
1933-09-08 00:00:00,,968.0
1933-09-09 00:00:00,,963.0
1933-09-10 00:00:00,,958.0
1933-09-11 00:00:00,,953.0
1933-09-12 00:00:00,,947.0
1933-09-13 00:00:00,,940.0
1933-09-14 00:00:00,,932.0
1933-09-15 00:00:00,,923.0
1933-09-16 00:00:00,,914.0
1933-09-17 00:00:00,,906.0
1933-09-18 00:00:00,,901.0
1933-09-19 00:00:00,,897.0
1933-09-20 00:00:00,,895.0
1933-09-21 00:00:00,,893.0
1933-09-22 00:00:00,,893.0
1933-09-23 00:00:00,,892.0
1933-09-24 00:00:00,,892.0
1933-09-25 00:00:00,,892.0
1933-09-26 00:00:00,,892.0
1933-09-27 00:00:00,,892.0
1933-09-28 00:00:00,,892.0
1933-09-29 00:00:00,,892.0
1933-09-30 00:00:00,,892.0
1933-10-01 00:00:00,,892.0
1933-10-02 00:00:00,,892.0
1933-10-03 00:00:00,,892.0
1933-10-04 00:00:00,,892.0
1933-10-05 00:00:00,,892.0
1933-10-06 00:00:00,,892.0
1933-10-07 00:00:00,,892.0
1933-10-08 00:00:00,,893.0
1933-10-09 00:00:00,,895.0
1933-10-10 00:00:00,,902.0
1933-10-11 00:00:00,,914.0
1933-10-12 00:00:00,,932.0
1933-10-13 00:00:00,,957.0
1933-10-14 00:00:00,,985.0
1933-10-15 00:00:00,,1013.0
1933-10-16 00:00:00,,1036.0
1933-10-17 00:00:00,,1054.0
1933-10-18 00:00:00,,1068.0
1933-10-19 00:00:00,,1080.0
1933-10-20 00:00:00,,1087.0
1933-10-21 00:00:00,,1087.0
1933-10-22 00:00:00,,1083.0
1933-10-23 00:00:00,,1078.0
1933-10-24 00:00:00,,1081.0
1933-10-25 00:00:00,,1100.0
1933-10-26 00:00:00,,1142.0
1933-10-27 00:00:00,,1213.0
1933-10-28 00:00:00,,1312.0
1933-10-29 00:00:00,,1432.0
1933-10-30 00:00:00,,1562.0
1933-10-31 00:00:00,,1685.0
1933-11-01 00:00:00,,1782.0
1933-11-02 00:00:00,,1841.0
1933-11-03 00:00:00,,1860.0
1933-11-04 00:00:00,,1846.0
1933-11-05 00:00:00,,1809.0
1933-11-06 00:00:00,,1759.0
1933-11-07 00:00:00,,1701.0
1933-11-08 00:00:00,,1639.0
1933-11-09 00:00:00,,1671.0
1933-11-10 00:00:00,,1694.0
1933-11-11 00:00:00,,1527.0
1933-11-12 00:00:00,,1448.0
1933-11-13 00:00:00,,1403.0
1933-11-14 00:00:00,,1377.0
1933-11-15 00:00:00,,1365.0
1933-11-16 00:00:00,,1366.0
1933-11-17 00:00:00,,1381.0
1933-11-18 00:00:00,,1416.0
1933-11-19 00:00:00,,1481.0
1933-11-20 00:00:00,,1592.0
1933-11-21 00:00:00,,1746.0
1933-11-22 00:00:00,,1915.0
1933-11-23 00:00:00,,2055.0
1933-11-24 00:00:00,,2144.0
1933-11-25 00:00:00,,2183.0
1933-11-26 00:00:00,,2185.0
1933-11-27 00:00:00,,2164.0
1933-11-28 00:00:00,,2136.0
1933-11-29 00:00:00,,2115.0
1933-11-30 00:00:00,,2117.0
1933-12-01 00:00:00,,2156.0
1933-12-02 00:00:00,,2225.0
1933-12-03 00:00:00,,2292.0
1933-12-04 00:00:00,,2328.0
1933-12-05 00:00:00,,2325.0
1933-12-06 00:00:00,,2296.0
1933-12-07 00:00:00,,2256.0
1933-12-08 00:00:00,,2222.0
1933-12-09 00:00:00,,2219.0
1933-12-10 00:00:00,,2277.0
1933-12-11 00:00:00,,2406.0
1933-12-12 00:00:00,,2585.0
1933-12-13 00:00:00,,2766.0
1933-12-14 00:00:00,,2913.0
1933-12-15 00:00:00,,3008.0
1933-12-16 00:00:00,,3058.0
1933-12-17 00:00:00,,3074.0
1933-12-18 00:00:00,,3069.0
1933-12-19 00:00:00,,3061.0
1933-12-20 00:00:00,,3063.0
1933-12-21 00:00:00,,3083.0
1933-12-22 00:00:00,,3119.0
1933-12-23 00:00:00,,3172.0
1933-12-24 00:00:00,,3253.0
1933-12-25 00:00:00,,3378.0
1933-12-26 00:00:00,,3558.0
1933-12-27 00:00:00,,3788.0
1933-12-28 00:00:00,,4055.0
1933-12-29 00:00:00,,4689.0
1933-12-30 00:00:00,,4583.0
1933-12-31 00:00:00,,4790.0
1934-01-01 00:00:00,,4953.0
1934-01-02 00:00:00,,5082.0
1934-01-03 00:00:00,,5190.0
1934-01-04 00:00:00,,5280.0
1934-01-05 00:00:00,,5348.0
1934-01-06 00:00:00,,5400.0
1934-01-07 00:00:00,,5443.0
1934-01-08 00:00:00,,5486.0
1934-01-09 00:00:00,,5535.0
1934-01-10 00:00:00,,5592.0
1934-01-11 00:00:00,,5652.0
1934-01-12 00:00:00,,5715.0
1934-01-13 00:00:00,,5779.0
1934-01-14 00:00:00,,5842.0
1934-01-15 00:00:00,,5904.0
1934-01-16 00:00:00,,5962.0
1934-01-17 00:00:00,,6018.0
1934-01-18 00:00:00,,6071.0
1934-01-19 00:00:00,,6123.0
1934-01-20 00:00:00,,6171.0
1934-01-21 00:00:00,,6213.0
1934-01-22 00:00:00,,6250.0
1934-01-23 00:00:00,,6289.0
1934-01-24 00:00:00,,6334.0
1934-01-25 00:00:00,,6383.0
1934-01-26 00:00:00,,6433.0
1934-01-27 00:00:00,,6483.0
1934-01-28 00:00:00,,6533.0
1934-01-29 00:00:00,,6583.0
1934-01-30 00:00:00,,6633.0
1934-01-31 00:00:00,,6683.0
1934-02-01 00:00:00,,6732.0
1934-02-02 00:00:00,,6782.0
1934-02-03 00:00:00,,6831.0
1934-02-04 00:00:00,,6874.0
1934-02-05 00:00:00,,6906.0
1934-02-06 00:00:00,,6919.0
1934-02-07 00:00:00,,6994.0
1934-02-08 00:00:00,,6977.0
1934-02-09 00:00:00,,6818.0
1934-02-10 00:00:00,,6740.0
1934-02-11 00:00:00,,6406.0
1934-02-12 00:00:00,,5862.0
1934-02-13 00:00:00,,5335.0
1934-02-14 00:00:00,,5026.0
1934-02-15 00:00:00,,4590.0
1934-02-16 00:00:00,,4120.0
1934-02-17 00:00:00,,3831.0
1934-02-18 00:00:00,,3624.0
1934-02-19 00:00:00,,3463.0
1934-02-20 00:00:00,,3333.0
1934-02-21 00:00:00,,3222.0
1934-02-22 00:00:00,,3119.0
1934-02-23 00:00:00,,3015.0
1934-02-24 00:00:00,,2908.0
1934-02-25 00:00:00,,2798.0
1934-02-26 00:00:00,,2691.0
1934-02-27 00:00:00,,2589.0
1934-02-28 00:00:00,,2495.0
1934-03-01 00:00:00,,2413.0
1934-03-02 00:00:00,,2452.0
1934-03-03 00:00:00,,3120.0
1934-03-04 00:00:00,,3344.0
1934-03-05 00:00:00,,3220.0
1934-03-06 00:00:00,,3082.0
1934-03-07 00:00:00,,3103.0
1934-03-08 00:00:00,,3470.0
1934-03-09 00:00:00,,3721.0
1934-03-10 00:00:00,,3848.0
1934-03-11 00:00:00,,3683.0
1934-03-12 00:00:00,,3574.0
1934-03-13 00:00:00,,3502.0
1934-03-14 00:00:00,,3390.0
1934-03-15 00:00:00,,3033.0
1934-03-16 00:00:00,,2476.0
1934-03-17 00:00:00,,2493.0
1934-03-18 00:00:00,,2561.0
1934-03-19 00:00:00,,2617.0
1934-03-20 00:00:00,,2643.0
1934-03-21 00:00:00,,2639.0
1934-03-22 00:00:00,,2614.0
1934-03-23 00:00:00,,2575.0
1934-03-24 00:00:00,,2524.0
1934-03-25 00:00:00,,2458.0
1934-03-26 00:00:00,,2379.0
1934-03-27 00:00:00,,2293.0
1934-03-28 00:00:00,,2213.0
1934-03-29 00:00:00,,2147.0
1934-03-30 00:00:00,,2099.0
1934-03-31 00:00:00,,2067.0
1934-04-01 00:00:00,,2046.0
1934-04-02 00:00:00,,2030.0
1934-04-03 00:00:00,,2013.0
1934-04-04 00:00:00,,1990.0
1934-04-05 00:00:00,,1959.0
1934-04-06 00:00:00,,1921.0
1934-04-07 00:00:00,,1884.0
1934-04-08 00:00:00,,1851.0
1934-04-09 00:00:00,,1828.0
1934-04-10 00:00:00,,1813.0
1934-04-11 00:00:00,,1804.0
1934-04-12 00:00:00,,1796.0
1934-04-13 00:00:00,,1785.0
1934-04-14 00:00:00,,1769.0
1934-04-15 00:00:00,,1747.0
1934-04-16 00:00:00,,1716.0
1934-04-17 00:00:00,,1679.0
1934-04-18 00:00:00,,1637.0
1934-04-19 00:00:00,,1595.0
1934-04-20 00:00:00,,1556.0
1934-04-21 00:00:00,,1521.0
1934-04-22 00:00:00,,1490.0
1934-04-23 00:00:00,,1463.0
1934-04-24 00:00:00,,1438.0
1934-04-25 00:00:00,,1414.0
1934-04-26 00:00:00,,1392.0
1934-04-27 00:00:00,,1374.0
1934-04-28 00:00:00,,1363.0
1934-04-29 00:00:00,,1366.0
1934-04-30 00:00:00,,1386.0
1934-05-01 00:00:00,,1432.0
1934-05-02 00:00:00,,1508.0
1934-05-03 00:00:00,,1619.0
1934-05-04 00:00:00,,1756.0
1934-05-05 00:00:00,,1904.0
1934-05-06 00:00:00,,2044.0
1934-05-07 00:00:00,,2156.0
1934-05-08 00:00:00,,2223.0
1934-05-09 00:00:00,,2233.0
1934-05-10 00:00:00,,2190.0
1934-05-11 00:00:00,,2110.0
1934-05-12 00:00:00,,2012.0
1934-05-13 00:00:00,,1913.0
1934-05-14 00:00:00,,1828.0
1934-05-15 00:00:00,,1770.0
1934-05-16 00:00:00,,1746.0
1934-05-17 00:00:00,,1755.0
1934-05-18 00:00:00,,1789.0
1934-05-19 00:00:00,,1833.0
1934-05-20 00:00:00,,1869.0
1934-05-21 00:00:00,,1884.0
1934-05-22 00:00:00,,1874.0
1934-05-23 00:00:00,,1839.0
1934-05-24 00:00:00,,1787.0
1934-05-25 00:00:00,,1725.0
1934-05-26 00:00:00,,1661.0
1934-05-27 00:00:00,,1602.0
1934-05-28 00:00:00,,1551.0
1934-05-29 00:00:00,,1508.0
1934-05-30 00:00:00,,1472.0
1934-05-31 00:00:00,,1443.0
1934-06-01 00:00:00,,1416.0
1934-06-02 00:00:00,,1393.0
1934-06-03 00:00:00,,1372.0
1934-06-04 00:00:00,,1354.0
1934-06-05 00:00:00,,1337.0
1934-06-06 00:00:00,,1320.0
1934-06-07 00:00:00,,1304.0
1934-06-08 00:00:00,,1290.0
1934-06-09 00:00:00,,1277.0
1934-06-10 00:00:00,,1265.0
1934-06-11 00:00:00,,1253.0
1934-06-12 00:00:00,,1242.0
1934-06-13 00:00:00,,1231.0
1934-06-14 00:00:00,,1220.0
1934-06-15 00:00:00,,1209.0
1934-06-16 00:00:00,,1198.0
1934-06-17 00:00:00,,1187.0
1934-06-18 00:00:00,,1177.0
1934-06-19 00:00:00,,1166.0
1934-06-20 00:00:00,,1155.0
1934-06-21 00:00:00,,1145.0
1934-06-22 00:00:00,,1134.0
1934-06-23 00:00:00,,1124.0
1934-06-24 00:00:00,,1115.0
1934-06-25 00:00:00,,1107.0
1934-06-26 00:00:00,,1101.0
1934-06-27 00:00:00,,1096.0
1934-06-28 00:00:00,,1091.0
1934-06-29 00:00:00,,1086.0
1934-06-30 00:00:00,,1081.0
1934-07-01 00:00:00,,1075.0
1934-07-02 00:00:00,,1070.0
1934-07-03 00:00:00,,1065.0
1934-07-04 00:00:00,,1061.0
1934-07-05 00:00:00,,1057.0
1934-07-06 00:00:00,,1053.0
1934-07-07 00:00:00,,1048.0
1934-07-08 00:00:00,,1044.0
1934-07-09 00:00:00,,1039.0
1934-07-10 00:00:00,,1034.0
1934-07-11 00:00:00,,1029.0
1934-07-12 00:00:00,,1024.0
1934-07-13 00:00:00,,1019.0
1934-07-14 00:00:00,,1014.0
1934-07-15 00:00:00,,1009.0
1934-07-16 00:00:00,,1004.0
1934-07-17 00:00:00,,1000.0
1934-07-18 00:00:00,,997.0
1934-07-19 00:00:00,,995.0
1934-07-20 00:00:00,,993.0
1934-07-21 00:00:00,,990.0
1934-07-22 00:00:00,,988.0
1934-07-23 00:00:00,,985.0
1934-07-24 00:00:00,,983.0
1934-07-25 00:00:00,,980.0
1934-07-26 00:00:00,,977.0
1934-07-27 00:00:00,,975.0
1934-07-28 00:00:00,,974.0
1934-07-29 00:00:00,,972.0
1934-07-30 00:00:00,,969.0
1934-07-31 00:00:00,,967.0
1934-08-01 00:00:00,,965.0
1934-08-02 00:00:00,,962.0
1934-08-03 00:00:00,,960.0
1934-08-04 00:00:00,,957.0
1934-08-05 00:00:00,,954.0
1934-08-06 00:00:00,,951.0
1934-08-07 00:00:00,,948.0
1934-08-08 00:00:00,,944.0
1934-08-09 00:00:00,,941.0
1934-08-10 00:00:00,,938.0
1934-08-11 00:00:00,,934.0
1934-08-12 00:00:00,,931.0
1934-08-13 00:00:00,,928.0
1934-08-14 00:00:00,,924.0
1934-08-15 00:00:00,,921.0
1934-08-16 00:00:00,,918.0
1934-08-17 00:00:00,,914.0
1934-08-18 00:00:00,,911.0
1934-08-19 00:00:00,,908.0
1934-08-20 00:00:00,,904.0
1934-08-21 00:00:00,,901.0
1934-08-22 00:00:00,,897.0
1934-08-23 00:00:00,,892.0
1934-08-24 00:00:00,,888.0
1934-08-25 00:00:00,,883.0
1934-08-26 00:00:00,,879.0
1934-08-27 00:00:00,,874.0
1934-08-28 00:00:00,,869.0
1934-08-29 00:00:00,,864.0
1934-08-30 00:00:00,,859.0
1934-08-31 00:00:00,,854.0
1934-09-01 00:00:00,,849.0
1934-09-02 00:00:00,,844.0
1934-09-03 00:00:00,,839.0
1934-09-04 00:00:00,,835.0
1934-09-05 00:00:00,,831.0
1934-09-06 00:00:00,,827.0
1934-09-07 00:00:00,,823.0
1934-09-08 00:00:00,,820.0
1934-09-09 00:00:00,,817.0
1934-09-10 00:00:00,,813.0
1934-09-11 00:00:00,,810.0
1934-09-12 00:00:00,,807.0
1934-09-13 00:00:00,,1194.0
1934-09-14 00:00:00,,1365.0
1934-09-15 00:00:00,,1092.0
1934-09-16 00:00:00,,1119.0
1934-09-17 00:00:00,,1135.0
1934-09-18 00:00:00,,1142.0
1934-09-19 00:00:00,,1146.0
1934-09-20 00:00:00,,1150.0
1934-09-21 00:00:00,,1152.0
1934-09-22 00:00:00,,1153.0
1934-09-23 00:00:00,,1148.0
1934-09-24 00:00:00,,1140.0
1934-09-25 00:00:00,,1148.0
1934-09-26 00:00:00,,1157.0
1934-09-27 00:00:00,,1161.0
1934-09-28 00:00:00,,1163.0
1934-09-29 00:00:00,,1164.0
1934-09-30 00:00:00,,1164.0
1934-10-01 00:00:00,,1161.0
1934-10-02 00:00:00,,1152.0
1934-10-03 00:00:00,,1137.0
1934-10-04 00:00:00,,1122.0
1934-10-05 00:00:00,,1039.0
1934-10-06 00:00:00,,898.0
1934-10-07 00:00:00,,862.0
1934-10-08 00:00:00,,872.0
1934-10-09 00:00:00,,905.0
1934-10-10 00:00:00,,950.0
1934-10-11 00:00:00,,999.0
1934-10-12 00:00:00,,1041.0
1934-10-13 00:00:00,,1067.0
1934-10-14 00:00:00,,1074.0
1934-10-15 00:00:00,,1067.0
1934-10-16 00:00:00,,1048.0
1934-10-17 00:00:00,,1022.0
1934-10-18 00:00:00,,990.0
1934-10-19 00:00:00,,956.0
1934-10-20 00:00:00,,922.0
1934-10-21 00:00:00,,890.0
1934-10-22 00:00:00,,863.0
1934-10-23 00:00:00,,841.0
1934-10-24 00:00:00,,824.0
1934-10-25 00:00:00,,888.0
1934-10-26 00:00:00,,1037.0
1934-10-27 00:00:00,,1102.0
1934-10-28 00:00:00,,1137.0
1934-10-29 00:00:00,,1156.0
1934-10-30 00:00:00,,1167.0
1934-10-31 00:00:00,,1172.0
1934-11-01 00:00:00,,1176.0
1934-11-02 00:00:00,,1177.0
1934-11-03 00:00:00,,1160.0
1934-11-04 00:00:00,,1063.0
1934-11-05 00:00:00,,907.0
1934-11-06 00:00:00,,864.0
1934-11-07 00:00:00,,856.0
1934-11-08 00:00:00,,854.0
1934-11-09 00:00:00,,847.0
1934-11-10 00:00:00,,838.0
1934-11-11 00:00:00,,830.0
1934-11-12 00:00:00,,823.0
1934-11-13 00:00:00,,819.0
1934-11-14 00:00:00,,818.0
1934-11-15 00:00:00,,819.0
1934-11-16 00:00:00,,821.0
1934-11-17 00:00:00,,824.0
1934-11-18 00:00:00,,827.0
1934-11-19 00:00:00,,831.0
1934-11-20 00:00:00,,837.0
1934-11-21 00:00:00,,849.0
1934-11-22 00:00:00,,867.0
1934-11-23 00:00:00,,886.0
1934-11-24 00:00:00,,903.0
1934-11-25 00:00:00,,915.0
1934-11-26 00:00:00,,923.0
1934-11-27 00:00:00,,929.0
1934-11-28 00:00:00,,937.0
1934-11-29 00:00:00,,955.0
1934-11-30 00:00:00,,987.0
1934-12-01 00:00:00,,1036.0
1934-12-02 00:00:00,,1104.0
1934-12-03 00:00:00,,1195.0
1934-12-04 00:00:00,,1319.0
1934-12-05 00:00:00,,1476.0
1934-12-06 00:00:00,,1643.0
1934-12-07 00:00:00,,1787.0
1934-12-08 00:00:00,,1889.0
1934-12-09 00:00:00,,1948.0
1934-12-10 00:00:00,,1969.0
1934-12-11 00:00:00,,1960.0
1934-12-12 00:00:00,,1930.0
1934-12-13 00:00:00,,1890.0
1934-12-14 00:00:00,,1848.0
1934-12-15 00:00:00,,1804.0
1934-12-16 00:00:00,,1756.0
1934-12-17 00:00:00,,1702.0
1934-12-18 00:00:00,,1642.0
1934-12-19 00:00:00,,1580.0
1934-12-20 00:00:00,,1522.0
1934-12-21 00:00:00,,1473.0
1934-12-22 00:00:00,,1433.0
1934-12-23 00:00:00,,1401.0
1934-12-24 00:00:00,,1372.0
1934-12-25 00:00:00,,1345.0
1934-12-26 00:00:00,,1318.0
1934-12-27 00:00:00,,1291.0
1934-12-28 00:00:00,,1267.0
1934-12-29 00:00:00,,1252.0
1934-12-30 00:00:00,,1255.0
1934-12-31 00:00:00,,1292.0
1935-01-01 00:00:00,,1392.0
1935-01-02 00:00:00,,1596.0
1935-01-03 00:00:00,,1924.0
1935-01-04 00:00:00,,2342.0
1935-01-05 00:00:00,,3204.0
1935-01-06 00:00:00,,3459.0
1935-01-07 00:00:00,,3408.0
1935-01-08 00:00:00,,3588.0
1935-01-09 00:00:00,,3705.0
1935-01-10 00:00:00,,3785.0
1935-01-11 00:00:00,,3845.0
1935-01-12 00:00:00,,3909.0
1935-01-13 00:00:00,,3999.0
1935-01-14 00:00:00,,4129.0
1935-01-15 00:00:00,,4287.0
1935-01-16 00:00:00,,4453.0
1935-01-17 00:00:00,,4612.0
1935-01-18 00:00:00,,4754.0
1935-01-19 00:00:00,,4878.0
